family,n,seed,field,A,logA,r_star
B4_random,2,4,linear,0.32359365692962827,-0.49,0.35584
B4_random,2,4,linear,0.3589219346450052,-0.445,0.357155
B4_random,2,4,linear,0.39810717055349726,-0.39999999999999997,0.358625
B4_random,2,4,linear,0.4415704473533125,-0.355,0.36027
B4_random,2,4,linear,0.4897788193684462,-0.31,0.362115
B4_random,2,4,linear,0.5432503314924332,-0.265,0.36419
B4_random,2,4,linear,0.6025595860743578,-0.21999999999999997,0.36652
B4_random,2,4,linear,0.6683439175686147,-0.17499999999999996,0.36915
B4_random,2,4,linear,0.7413102413009175,-0.13,0.37212
B4_random,2,4,linear,0.8222426499470711,-0.08500000000000003,0.375485
B4_random,2,4,linear,0.9120108393559098,-0.03999999999999999,0.379305
B4_random,2,4,linear,1.0115794542598986,0.005000000000000029,0.38367
B4_random,2,4,linear,1.1220184543019633,0.04999999999999996,0.388675
B4_random,2,4,linear,1.244514611771385,0.09499999999999997,0.39446
B4_random,2,4,linear,1.3803842646028848,0.13999999999999999,0.401195
B4_random,2,4,linear,1.53108746168203,0.18499999999999997,0.40913
B4_random,2,4,linear,1.6982436524617444,0.23,0.418645
B4_random,2,4,linear,1.8836490894898006,0.275,0.43034
B4_random,2,4,linear,2.0892961308540396,0.32,0.445365
B4_random,2,4,linear,2.3173946499684783,0.36499999999999994,0.46658
B4_random,2,4,linear,2.5703957827688635,0.4099999999999999,0.876665
B4_random,2,4,linear,2.8510182675039095,0.455,0.88028
B4_random,2,4,linear,3.1622776601683795,0.5,0.88482
B4_random,2,4,linear,3.5075187395256804,0.545,0.89087
B4_random,2,4,linear,3.890451449942806,0.59,0.90046
B4_random,2,4,linear,4.3151907682776525,0.635,1.0
B4_random,2,4,linear,4.786300923226384,0.68,1.0
B4_random,2,4,linear,5.3088444423098835,0.725,1.0
B4_random,2,4,linear,5.88843655355589,0.77,1.0
B4_random,2,4,linear,6.531305526474723,0.815,1.0
B4_random,2,4,linear,7.244359600749901,0.86,1.0
B4_random,2,4,linear,8.035261221856173,0.905,1.0
B4_random,2,4,linear,8.912509381337454,0.95,1.0
B4_random,2,4,linear,9.885530946569387,0.995,1.0
B4_random,2,4,linear,10.964781961431852,1.04,1.0
B4_random,2,4,linear,12.161860006463678,1.085,1.0
B4_random,2,4,linear,13.489628825916533,1.13,1.0
B4_random,2,4,linear,14.962356560944336,1.175,1.0
B4_random,2,4,linear,16.595869074375607,1.22,1.0
B4_random,2,4,linear,18.407720014689556,1.265,1.0
B4_random,2,4,linear,20.417379446695296,1.31,1.0
B4_random,2,4,linear,22.646443075930595,1.355,1.0
B4_random,2,4,linear,25.118864315095795,1.4,1.0
B4_random,2,5,linear,0.05011872336272722,-1.3,0.22288
B4_random,2,5,linear,0.05559042572704037,-1.255,0.222925
B4_random,2,5,linear,0.06165950018614822,-1.21,0.222975
B4_random,2,5,linear,0.06839116472814293,-1.165,0.22303
B4_random,2,5,linear,0.07585775750291836,-1.12,0.22309
B4_random,2,5,linear,0.08413951416451952,-1.075,0.22316
B4_random,2,5,linear,0.0933254300796991,-1.03,0.223235
B4_random,2,5,linear,0.10351421666793438,-0.985,0.22332
B4_random,2,5,linear,0.1148153621496883,-0.94,0.223415
B4_random,2,5,linear,0.12735030810166617,-0.895,0.223515
B4_random,2,5,linear,0.14125375446227545,-0.85,0.223635
B4_random,2,5,linear,0.15667510701081488,-0.805,0.22376
B4_random,2,5,linear,0.17378008287493754,-0.76,0.223905
B4_random,2,5,linear,0.1927524913190936,-0.715,0.22406
B4_random,2,5,linear,0.2137962089502232,-0.67,0.22424
B4_random,2,5,linear,0.23713737056616552,-0.625,0.224435
B4_random,2,5,linear,0.2630267991895382,-0.58,0.224655
B4_random,2,5,linear,0.29174270140011666,-0.535,0.224895
B4_random,2,5,linear,0.32359365692962827,-0.49,0.22517
B4_random,2,5,linear,0.3589219346450052,-0.445,0.22547
B4_random,2,5,linear,0.39810717055349726,-0.39999999999999997,0.22581
B4_random,2,5,linear,0.4415704473533125,-0.355,0.226185
B4_random,2,5,linear,0.4897788193684462,-0.31,0.22661
B4_random,2,5,linear,0.5432503314924332,-0.265,0.22708
B4_random,2,5,linear,0.6025595860743578,-0.21999999999999997,0.22761
B4_random,2,5,linear,0.6683439175686147,-0.17499999999999996,0.2282
B4_random,2,5,linear,0.7413102413009175,-0.13,0.228865
B4_random,2,5,linear,0.8222426499470711,-0.08500000000000003,0.229615
B4_random,2,5,linear,0.9120108393559098,-0.03999999999999999,0.23046
B4_random,2,5,linear,1.0115794542598986,0.005000000000000029,0.231415
B4_random,2,5,linear,1.1220184543019633,0.04999999999999996,0.232495
B4_random,2,5,linear,1.244514611771385,0.09499999999999997,0.233725
B4_random,2,5,linear,1.3803842646028848,0.13999999999999999,0.23513
B4_random,2,5,linear,1.53108746168203,0.18499999999999997,0.23674
B4_random,2,5,linear,1.6982436524617444,0.23,0.238605
B4_random,2,5,linear,1.8836490894898006,0.275,0.24078
B4_random,2,5,linear,2.0892961308540396,0.32,0.24335
B4_random,2,5,linear,2.3173946499684783,0.36499999999999994,0.246435
B4_random,2,5,linear,2.5703957827688635,0.4099999999999999,0.25025
B4_random,2,5,linear,2.8510182675039095,0.455,0.255195
B4_random,2,5,linear,3.1622776601683795,0.5,0.26235
B4_random,2,5,linear,3.5075187395256804,0.545,0.483365
B4_random,2,5,linear,3.890451449942806,0.59,1.0
B4_random,2,5,linear,4.3151907682776525,0.635,1.0
B4_random,2,5,linear,4.786300923226384,0.68,1.0
B4_random,2,5,linear,5.3088444423098835,0.725,1.0
B4_random,2,5,linear,5.88843655355589,0.77,1.0
B4_random,2,5,linear,6.531305526474723,0.815,1.0
B4_random,2,5,linear,7.244359600749901,0.86,1.0
B4_random,2,5,linear,8.035261221856173,0.905,1.0
B4_random,2,5,linear,8.912509381337454,0.95,1.0
B4_random,2,5,linear,9.885530946569387,0.995,1.0
B4_random,2,5,linear,10.964781961431852,1.04,1.0
B4_random,2,5,linear,12.161860006463678,1.085,1.0
B4_random,2,5,linear,13.489628825916533,1.13,1.0
B4_random,2,5,linear,14.962356560944336,1.175,1.0
B4_random,2,5,linear,16.595869074375607,1.22,1.0
B4_random,2,5,linear,18.407720014689556,1.265,1.0
B4_random,2,5,linear,20.417379446695296,1.31,1.0
B4_random,2,5,linear,22.646443075930595,1.355,1.0
B4_random,2,5,linear,25.118864315095795,1.4,1.0
B4_random,2,6,linear,0.05011872336272722,-1.3,0.2
B4_random,2,6,linear,0.05559042572704037,-1.255,0.2
B4_random,2,6,linear,0.06165950018614822,-1.21,0.2
B4_random,2,6,linear,0.06839116472814293,-1.165,0.2
B4_random,2,6,linear,0.07585775750291836,-1.12,0.2
B4_random,2,6,linear,0.08413951416451952,-1.075,0.2
B4_random,2,6,linear,0.0933254300796991,-1.03,0.2
B4_random,2,6,linear,0.10351421666793438,-0.985,0.2
B4_random,2,6,linear,0.1148153621496883,-0.94,0.2
B4_random,2,6,linear,0.12735030810166617,-0.895,0.2
B4_random,2,6,linear,0.14125375446227545,-0.85,0.2
B4_random,2,6,linear,0.15667510701081488,-0.805,0.2
B4_random,2,6,linear,0.17378008287493754,-0.76,0.2
B4_random,2,6,linear,0.1927524913190936,-0.715,0.2
B4_random,2,6,linear,0.2137962089502232,-0.67,0.2
B4_random,2,6,linear,0.23713737056616552,-0.625,0.2
B4_random,2,6,linear,0.2630267991895382,-0.58,0.2
B4_random,2,6,linear,0.29174270140011666,-0.535,0.2
B4_random,2,6,linear,0.32359365692962827,-0.49,0.2
B4_random,2,6,linear,0.3589219346450052,-0.445,0.2
B4_random,2,6,linear,0.39810717055349726,-0.39999999999999997,0.2
B4_random,2,6,linear,0.4415704473533125,-0.355,0.2
B4_random,2,6,linear,0.4897788193684462,-0.31,0.2
B4_random,2,6,linear,0.5432503314924332,-0.265,0.2
B4_random,2,6,linear,0.6025595860743578,-0.21999999999999997,0.2
B4_random,2,6,linear,0.6683439175686147,-0.17499999999999996,0.2
B4_random,2,6,linear,0.7413102413009175,-0.13,0.3957
B4_random,2,6,linear,0.8222426499470711,-0.08500000000000003,0.39904
B4_random,2,6,linear,0.9120108393559098,-0.03999999999999999,0.402835
B4_random,2,6,linear,1.0115794542598986,0.005000000000000029,0.407165
B4_random,2,6,linear,1.1220184543019633,0.04999999999999996,0.41213
B4_random,2,6,linear,1.244514611771385,0.09499999999999997,0.41786
B4_random,2,6,linear,1.3803842646028848,0.13999999999999999,0.424535
B4_random,2,6,linear,1.53108746168203,0.18499999999999997,0.432385
B4_random,2,6,linear,1.6982436524617444,0.23,0.44178
B4_random,2,6,linear,1.8836490894898006,0.275,0.453295
B4_random,2,6,linear,2.0892961308540396,0.32,0.468005
B4_random,2,6,linear,2.3173946499684783,0.36499999999999994,0.48851
B4_random,2,6,linear,2.5703957827688635,0.4099999999999999,0.529915
B4_random,2,6,linear,2.8510182675039095,0.455,0.861265
B4_random,2,6,linear,3.1622776601683795,0.5,0.86584
B4_random,2,6,linear,3.5075187395256804,0.545,0.871975
B4_random,2,6,linear,3.890451449942806,0.59,0.88185
B4_random,2,6,linear,4.3151907682776525,0.635,1.0
B4_random,2,6,linear,4.786300923226384,0.68,1.0
B4_random,2,6,linear,5.3088444423098835,0.725,1.0
B4_random,2,6,linear,5.88843655355589,0.77,1.0
B4_random,2,6,linear,6.531305526474723,0.815,1.0
B4_random,2,6,linear,7.244359600749901,0.86,1.0
B4_random,2,6,linear,8.035261221856173,0.905,1.0
B4_random,2,6,linear,8.912509381337454,0.95,1.0
B4_random,2,6,linear,9.885530946569387,0.995,1.0
B4_random,2,6,linear,10.964781961431852,1.04,1.0
B4_random,2,6,linear,12.161860006463678,1.085,1.0
B4_random,2,6,linear,13.489628825916533,1.13,1.0
B4_random,2,6,linear,14.962356560944336,1.175,1.0
B4_random,2,6,linear,16.595869074375607,1.22,1.0
B4_random,2,6,linear,18.407720014689556,1.265,1.0
B4_random,2,6,linear,20.417379446695296,1.31,1.0
B4_random,2,6,linear,22.646443075930595,1.355,1.0
B4_random,2,6,linear,25.118864315095795,1.4,1.0
B4_random,2,7,linear,0.05011872336272722,-1.3,0.25012
B4_random,2,7,linear,0.05559042572704037,-1.255,0.255595
B4_random,2,7,linear,0.06165950018614822,-1.21,0.26166
B4_random,2,7,linear,0.06839116472814293,-1.165,0.268395
B4_random,2,7,linear,0.07585775750291836,-1.12,0.27586
B4_random,2,7,linear,0.08413951416451952,-1.075,0.28414
B4_random,2,7,linear,0.0933254300796991,-1.03,0.29333
B4_random,2,7,linear,0.10351421666793438,-0.985,0.302765
B4_random,2,7,linear,0.1148153621496883,-0.94,0.303165
B4_random,2,7,linear,0.12735030810166617,-0.895,0.303615
B4_random,2,7,linear,0.14125375446227545,-0.85,0.304115
B4_random,2,7,linear,0.15667510701081488,-0.805,0.30467
B4_random,2,7,linear,0.17378008287493754,-0.76,0.30529
B4_random,2,7,linear,0.1927524913190936,-0.715,0.30598
B4_random,2,7,linear,0.2137962089502232,-0.67,0.30675
B4_random,2,7,linear,0.23713737056616552,-0.625,0.307605
B4_random,2,7,linear,0.2630267991895382,-0.58,0.30856
B4_random,2,7,linear,0.29174270140011666,-0.535,0.309625
B4_random,2,7,linear,0.32359365692962827,-0.49,0.31081
B4_random,2,7,linear,0.3589219346450052,-0.445,0.31214
B4_random,2,7,linear,0.39810717055349726,-0.39999999999999997,0.313625
B4_random,2,7,linear,0.4415704473533125,-0.355,0.31529
B4_random,2,7,linear,0.4897788193684462,-0.31,0.31716
B4_random,2,7,linear,0.5432503314924332,-0.265,0.319255
B4_random,2,7,linear,0.6025595860743578,-0.21999999999999997,0.321615
B4_random,2,7,linear,0.6683439175686147,-0.17499999999999996,0.32428
B4_random,2,7,linear,0.7413102413009175,-0.13,0.327285
B4_random,2,7,linear,0.8222426499470711,-0.08500000000000003,0.330695
B4_random,2,7,linear,0.9120108393559098,-0.03999999999999999,0.33457
B4_random,2,7,linear,1.0115794542598986,0.005000000000000029,0.339
B4_random,2,7,linear,1.1220184543019633,0.04999999999999996,0.344085
B4_random,2,7,linear,1.244514611771385,0.09499999999999997,0.349965
B4_random,2,7,linear,1.3803842646028848,0.13999999999999999,0.35683
B4_random,2,7,linear,1.53108746168203,0.18499999999999997,0.36494
B4_random,2,7,linear,1.6982436524617444,0.23,0.3747
B4_random,2,7,linear,1.8836490894898006,0.275,0.386765
B4_random,2,7,linear,2.0892961308540396,0.32,0.402445
B4_random,2,7,linear,2.3173946499684783,0.36499999999999994,0.425255
B4_random,2,7,linear,2.5703957827688635,0.4099999999999999,0.69789
B4_random,2,7,linear,2.8510182675039095,0.455,0.701775
B4_random,2,7,linear,3.1622776601683795,0.5,0.706755
B4_random,2,7,linear,3.5075187395256804,0.545,0.71373
B4_random,2,7,linear,3.890451449942806,0.59,0.728895
B4_random,2,7,linear,4.3151907682776525,0.635,1.0
B4_random,2,7,linear,4.786300923226384,0.68,1.0
B4_random,2,7,linear,5.3088444423098835,0.725,1.0
B4_random,2,7,linear,5.88843655355589,0.77,1.0
B4_random,2,7,linear,6.531305526474723,0.815,1.0
B4_random,2,7,linear,7.244359600749901,0.86,1.0
B4_random,2,7,linear,8.035261221856173,0.905,1.0
B4_random,2,7,linear,8.912509381337454,0.95,1.0
B4_random,2,7,linear,9.885530946569387,0.995,1.0
B4_random,2,7,linear,10.964781961431852,1.04,1.0
B4_random,2,7,linear,12.161860006463678,1.085,1.0
B4_random,2,7,linear,13.489628825916533,1.13,1.0
B4_random,2,7,linear,14.962356560944336,1.175,1.0
B4_random,2,7,linear,16.595869074375607,1.22,1.0
B4_random,2,7,linear,18.407720014689556,1.265,1.0
B4_random,2,7,linear,20.417379446695296,1.31,1.0
B4_random,2,7,linear,22.646443075930595,1.355,1.0
B4_random,2,7,linear,25.118864315095795,1.4,1.0
B4_random,2,8,linear,0.05011872336272722,-1.3,0.2
B4_random,2,8,linear,0.05559042572704037,-1.255,0.2
B4_random,2,8,linear,0.06165950018614822,-1.21,0.2
B4_random,2,8,linear,0.06839116472814293,-1.165,0.2
B4_random,2,8,linear,0.07585775750291836,-1.12,0.2
B4_random,2,8,linear,0.08413951416451952,-1.075,0.2
B4_random,2,8,linear,0.0933254300796991,-1.03,0.2
B4_random,2,8,linear,0.10351421666793438,-0.985,0.2
B4_random,2,8,linear,0.1148153621496883,-0.94,0.2
B4_random,2,8,linear,0.12735030810166617,-0.895,0.2
B4_random,2,8,linear,0.14125375446227545,-0.85,0.2
B4_random,2,8,linear,0.15667510701081488,-0.805,0.2
B4_random,2,8,linear,0.17378008287493754,-0.76,0.2
B4_random,2,8,linear,0.1927524913190936,-0.715,0.2
B4_random,2,8,linear,0.2137962089502232,-0.67,0.2
B4_random,2,8,linear,0.23713737056616552,-0.625,0.2
B4_random,2,8,linear,0.2630267991895382,-0.58,0.2
B4_random,2,8,linear,0.29174270140011666,-0.535,0.2
B4_random,2,8,linear,0.32359365692962827,-0.49,0.2
B4_random,2,8,linear,0.3589219346450052,-0.445,0.2
B4_random,2,8,linear,0.39810717055349726,-0.39999999999999997,0.2
B4_random,2,8,linear,0.4415704473533125,-0.355,0.2
B4_random,2,8,linear,0.4897788193684462,-0.31,0.2
B4_random,2,8,linear,0.5432503314924332,-0.265,0.2
B4_random,2,8,linear,0.6025595860743578,-0.21999999999999997,0.2
B4_random,2,8,linear,0.6683439175686147,-0.17499999999999996,0.2
B4_random,2,8,linear,0.7413102413009175,-0.13,0.2
B4_random,2,8,linear,0.8222426499470711,-0.08500000000000003,0.2
B4_random,2,8,linear,0.9120108393559098,-0.03999999999999999,0.2
B4_random,2,8,linear,1.0115794542598986,0.005000000000000029,0.2
B4_random,2,8,linear,1.1220184543019633,0.04999999999999996,0.2
B4_random,2,8,linear,1.244514611771385,0.09499999999999997,0.2
B4_random,2,8,linear,1.3803842646028848,0.13999999999999999,0.2
B4_random,2,8,linear,1.53108746168203,0.18499999999999997,0.2
B4_random,2,8,linear,1.6982436524617444,0.23,0.2
B4_random,2,8,linear,1.8836490894898006,0.275,0.2
B4_random,2,8,linear,2.0892961308540396,0.32,0.2
B4_random,2,8,linear,2.3173946499684783,0.36499999999999994,0.713405
B4_random,2,8,linear,2.5703957827688635,0.4099999999999999,0.71655
B4_random,2,8,linear,2.8510182675039095,0.455,0.720405
B4_random,2,8,linear,3.1622776601683795,0.5,0.72533
B4_random,2,8,linear,3.5075187395256804,0.545,0.73219
B4_random,2,8,linear,3.890451449942806,0.59,0.74602
B4_random,2,8,linear,4.3151907682776525,0.635,1.0
B4_random,2,8,linear,4.786300923226384,0.68,1.0
B4_random,2,8,linear,5.3088444423098835,0.725,1.0
B4_random,2,8,linear,5.88843655355589,0.77,1.0
B4_random,2,8,linear,6.531305526474723,0.815,1.0
B4_random,2,8,linear,7.244359600749901,0.86,1.0
B4_random,2,8,linear,8.035261221856173,0.905,1.0
B4_random,2,8,linear,8.912509381337454,0.95,1.0
B4_random,2,8,linear,9.885530946569387,0.995,1.0
B4_random,2,8,linear,10.964781961431852,1.04,1.0
B4_random,2,8,linear,12.161860006463678,1.085,1.0
B4_random,2,8,linear,13.489628825916533,1.13,1.0
B4_random,2,8,linear,14.962356560944336,1.175,1.0
B4_random,2,8,linear,16.595869074375607,1.22,1.0
B4_random,2,8,linear,18.407720014689556,1.265,1.0
B4_random,2,8,linear,20.417379446695296,1.31,1.0
B4_random,2,8,linear,22.646443075930595,1.355,1.0
B4_random,2,8,linear,25.118864315095795,1.4,1.0
B4_random,2,9,linear,0.05011872336272722,-1.3,0.2
B4_random,2,9,linear,0.05559042572704037,-1.255,0.2
B4_random,2,9,linear,0.06165950018614822,-1.21,0.2
B4_random,2,9,linear,0.06839116472814293,-1.165,0.2
B4_random,2,9,linear,0.07585775750291836,-1.12,0.2
B4_random,2,9,linear,0.08413951416451952,-1.075,0.2
B4_random,2,9,linear,0.0933254300796991,-1.03,0.2
B4_random,2,9,linear,0.10351421666793438,-0.985,0.2
B4_random,2,9,linear,0.1148153621496883,-0.94,0.2
B4_random,2,9,linear,0.12735030810166617,-0.895,0.2
B4_random,2,9,linear,0.14125375446227545,-0.85,0.2
B4_random,2,9,linear,0.15667510701081488,-0.805,0.2
B4_random,2,9,linear,0.17378008287493754,-0.76,0.2
B4_random,2,9,linear,0.1927524913190936,-0.715,0.2
B4_random,2,9,linear,0.2137962089502232,-0.67,0.2
B4_random,2,9,linear,0.23713737056616552,-0.625,0.2
B4_random,2,9,linear,0.2630267991895382,-0.58,0.2
B4_random,2,9,linear,0.29174270140011666,-0.535,0.20024
B4_random,2,9,linear,0.32359365692962827,-0.49,0.200515
B4_random,2,9,linear,0.3589219346450052,-0.445,0.20082
B4_random,2,9,linear,0.39810717055349726,-0.39999999999999997,0.20116
B4_random,2,9,linear,0.4415704473533125,-0.355,0.201535
B4_random,2,9,linear,0.4897788193684462,-0.31,0.20196
B4_random,2,9,linear,0.5432503314924332,-0.265,0.202435
B4_random,2,9,linear,0.6025595860743578,-0.21999999999999997,0.202965
B4_random,2,9,linear,0.6683439175686147,-0.17499999999999996,0.20356
B4_random,2,9,linear,0.7413102413009175,-0.13,0.20423
B4_random,2,9,linear,0.8222426499470711,-0.08500000000000003,0.20498
B4_random,2,9,linear,0.9120108393559098,-0.03999999999999999,0.20583
B4_random,2,9,linear,1.0115794542598986,0.005000000000000029,0.20679
B4_random,2,9,linear,1.1220184543019633,0.04999999999999996,0.207875
B4_random,2,9,linear,1.244514611771385,0.09499999999999997,0.20911
B4_random,2,9,linear,1.3803842646028848,0.13999999999999999,0.210525
B4_random,2,9,linear,1.53108746168203,0.18499999999999997,0.212145
B4_random,2,9,linear,1.6982436524617444,0.23,0.214025
B4_random,2,9,linear,1.8836490894898006,0.275,0.216215
B4_random,2,9,linear,2.0892961308540396,0.32,0.218805
B4_random,2,9,linear,2.3173946499684783,0.36499999999999994,0.221925
B4_random,2,9,linear,2.5703957827688635,0.4099999999999999,0.225785
B4_random,2,9,linear,2.8510182675039095,0.455,0.23082
B4_random,2,9,linear,3.1622776601683795,0.5,0.238195
B4_random,2,9,linear,3.5075187395256804,0.545,1.0
B4_random,2,9,linear,3.890451449942806,0.59,1.0
B4_random,2,9,linear,4.3151907682776525,0.635,1.0
B4_random,2,9,linear,4.786300923226384,0.68,1.0
B4_random,2,9,linear,5.3088444423098835,0.725,1.0
B4_random,2,9,linear,5.88843655355589,0.77,1.0
B4_random,2,9,linear,6.531305526474723,0.815,1.0
B4_random,2,9,linear,7.244359600749901,0.86,1.0
B4_random,2,9,linear,8.035261221856173,0.905,1.0
B4_random,2,9,linear,8.912509381337454,0.95,1.0
B4_random,2,9,linear,9.885530946569387,0.995,1.0
B4_random,2,9,linear,10.964781961431852,1.04,1.0
B4_random,2,9,linear,12.161860006463678,1.085,1.0
B4_random,2,9,linear,13.489628825916533,1.13,1.0
B4_random,2,9,linear,14.962356560944336,1.175,1.0
B4_random,2,9,linear,16.595869074375607,1.22,1.0
B4_random,2,9,linear,18.407720014689556,1.265,1.0
B4_random,2,9,linear,20.417379446695296,1.31,1.0
B4_random,2,9,linear,22.646443075930595,1.355,1.0
B4_random,2,9,linear,25.118864315095795,1.4,1.0
B4_random,2,10,linear,0.05011872336272722,-1.3,0.2
B4_random,2,10,linear,0.05559042572704037,-1.255,0.2
B4_random,2,10,linear,0.06165950018614822,-1.21,0.2
B4_random,2,10,linear,0.06839116472814293,-1.165,0.2
B4_random,2,10,linear,0.07585775750291836,-1.12,0.2
B4_random,2,10,linear,0.08413951416451952,-1.075,0.2
B4_random,2,10,linear,0.0933254300796991,-1.03,0.2
B4_random,2,10,linear,0.10351421666793438,-0.985,0.2
B4_random,2,10,linear,0.1148153621496883,-0.94,0.2
B4_random,2,10,linear,0.12735030810166617,-0.895,0.2
B4_random,2,10,linear,0.14125375446227545,-0.85,0.2
B4_random,2,10,linear,0.15667510701081488,-0.805,0.2
B4_random,2,10,linear,0.17378008287493754,-0.76,0.2
B4_random,2,10,linear,0.1927524913190936,-0.715,0.2
B4_random,2,10,linear,0.2137962089502232,-0.67,0.2
B4_random,2,10,linear,0.23713737056616552,-0.625,0.2
B4_random,2,10,linear,0.2630267991895382,-0.58,0.2
B4_random,2,10,linear,0.29174270140011666,-0.535,0.2
B4_random,2,10,linear,0.32359365692962827,-0.49,0.2
B4_random,2,10,linear,0.3589219346450052,-0.445,0.2
B4_random,2,10,linear,0.39810717055349726,-0.39999999999999997,0.2
B4_random,2,10,linear,0.4415704473533125,-0.355,0.2
B4_random,2,10,linear,0.4897788193684462,-0.31,0.2
B4_random,2,10,linear,0.5432503314924332,-0.265,0.2
B4_random,2,10,linear,0.6025595860743578,-0.21999999999999997,0.2
B4_random,2,10,linear,0.6683439175686147,-0.17499999999999996,0.2
B4_random,2,10,linear,0.7413102413009175,-0.13,0.2
B4_random,2,10,linear,0.8222426499470711,-0.08500000000000003,0.2
