family,n,E0,r,field,potential
B7_cantor,6,0.16666666666666666,0.82285,1.0849413487500004,0.7800128993979792
B7_cantor,6,0.16666666666666666,0.8229,1.0853225550000003,0.7800671560031668
B7_cantor,6,0.16666666666666666,0.82295,1.0857019387500002,0.7801214316231042
B7_cantor,6,0.16666666666666666,0.823,1.0860795000000003,0.7801757261666667
B7_cantor,6,0.16666666666666666,0.82305,1.0864552387500002,0.7802300395427293
B7_cantor,6,0.16666666666666666,0.8231,1.0868291550000009,0.7802843716601668
B7_cantor,6,0.16666666666666666,0.82315,1.0872012487500011,0.7803387224278544
B7_cantor,6,0.16666666666666666,0.8232,1.087571520000001,0.7803930917546669
B7_cantor,6,0.16666666666666666,0.82325,1.0879399687500007,0.7804474795494794
B7_cantor,6,0.16666666666666666,0.8233,1.0883065950000008,0.7805018857211669
B7_cantor,6,0.16666666666666666,0.82335,1.0886713987500007,0.7805563101786043
B7_cantor,6,0.16666666666666666,0.8234,1.0890343800000006,0.7806107528306668
B7_cantor,6,0.16666666666666666,0.82345,1.0893955387500007,0.7806652135862293
B7_cantor,6,0.16666666666666666,0.8235,1.0897548750000008,0.7807196923541668
B7_cantor,6,0.16666666666666666,0.82355,1.0901123887500006,0.7807741890433543
B7_cantor,6,0.16666666666666666,0.8236,1.0904680800000006,0.7808287035626668
B7_cantor,6,0.16666666666666666,0.82365,1.0908219487500004,0.7808832358209793
B7_cantor,6,0.16666666666666666,0.8237,1.0911739950000006,0.7809377857271668
B7_cantor,6,0.16666666666666666,0.82375,1.0915242187500005,0.7809923531901043
B7_cantor,6,0.16666666666666666,0.8238,1.0918726200000004,0.7810469381186668
B7_cantor,6,0.16666666666666666,0.82385,1.0922191987500003,0.7811015404217293
B7_cantor,6,0.16666666666666666,0.8239,1.0925639550000004,0.7811561600081668
B7_cantor,6,0.16666666666666666,0.82395,1.0929068887500004,0.7812107967868542
B7_cantor,6,0.16666666666666666,0.824,1.0932480000000002,0.7812654506666667
B7_cantor,6,0.16666666666666666,0.82405,1.0935872887500002,0.7813201215564792
B7_cantor,6,0.16666666666666666,0.8241,1.0939247550000009,0.7813748093651669
B7_cantor,6,0.16666666666666666,0.82415,1.094260398750001,0.7814295140016043
B7_cantor,6,0.16666666666666666,0.8242,1.0945942200000007,0.7814842353746668
B7_cantor,6,0.16666666666666666,0.82425,1.0949262187500008,0.7815389733932293
B7_cantor,6,0.16666666666666666,0.8243,1.0952563950000007,0.7815937279661669
B7_cantor,6,0.16666666666666666,0.82435,1.0955847487500008,0.7816484990023543
B7_cantor,6,0.16666666666666666,0.8244,1.0959112800000006,0.7817032864106668
B7_cantor,6,0.16666666666666666,0.82445,1.0962359887500006,0.7817580900999793
B7_cantor,6,0.16666666666666666,0.8245,1.0965588750000006,0.7818129099791669
B7_cantor,6,0.16666666666666666,0.82455,1.0968799387500006,0.7818677459571043
B7_cantor,6,0.16666666666666666,0.8246,1.0971991800000005,0.7819225979426668
B7_cantor,6,0.16666666666666666,0.82465,1.0975165987500004,0.7819774658447293
B7_cantor,6,0.16666666666666666,0.8247,1.0978321950000005,0.7820323495721668
B7_cantor,6,0.16666666666666666,0.82475,1.0981459687500004,0.7820872490338543
B7_cantor,6,0.16666666666666666,0.8248,1.0984579200000004,0.7821421641386668
B7_cantor,6,0.16666666666666666,0.82485,1.0987680487500004,0.7821970947954793
B7_cantor,6,0.16666666666666666,0.8249,1.0990763550000004,0.7822520409131668
B7_cantor,6,0.16666666666666666,0.82495,1.0993828387500002,0.7823070024006042
B7_cantor,6,0.16666666666666666,0.825,1.0996875000000002,0.7823619791666667
B7_cantor,6,0.16666666666666666,0.82505,1.0999903387500003,0.7824169711202292
B7_cantor,6,0.16666666666666666,0.8251,1.1002913550000004,0.7824719781701668
B7_cantor,6,0.16666666666666666,0.82515,1.1005905487500007,0.7825270002253544
B7_cantor,6,0.16666666666666666,0.8252,1.1008879200000008,0.7825820371946668
B7_cantor,6,0.16666666666666666,0.82525,1.1011834687500008,0.7826370889869794
B7_cantor,6,0.16666666666666666,0.8253,1.1014771950000006,0.7826921555111668
B7_cantor,6,0.16666666666666666,0.82535,1.1017690987500006,0.7827472366761044
B7_cantor,6,0.16666666666666666,0.8254,1.1020591800000006,0.7828023323906668
B7_cantor,6,0.16666666666666666,0.82545,1.1023474387500007,0.7828574425637294
B7_cantor,6,0.16666666666666666,0.8255,1.1026338750000007,0.7829125671041668
B7_cantor,6,0.16666666666666666,0.82555,1.1029184887500005,0.7829677059208543
B7_cantor,6,0.16666666666666666,0.8256,1.1032012800000006,0.7830228589226668
B7_cantor,6,0.16666666666666666,0.82565,1.1034822487500007,0.7830780260184793
B7_cantor,6,0.16666666666666666,0.8257,1.1037613950000005,0.7831332071171668
B7_cantor,6,0.16666666666666666,0.82575,1.1040387187500003,0.7831884021276043
B7_cantor,6,0.16666666666666666,0.8258,1.1043142200000005,0.7832436109586668
B7_cantor,6,0.16666666666666666,0.82585,1.1045878987500004,0.7832988335192292
