family,n,seed,kstar,D,peak_k
B6_center_anchored,7,16,2,0.3347050754458161,0.9642857142857142
B6_center_anchored,7,16,3,0.3347050754458161,1.4464285714285714
B6_center_anchored,7,16,4,0.3347050754458161,2.169642857142857
B6_center_anchored,7,16,5,0.3347050754458161,3.2544642857142856
B6_center_anchored,7,16,6,0.3347050754458161,4.881696428571428
B6_center_anchored,7,16,7,0.3347050754458161,7.322544642857142
B6_center_anchored,7,17,1,0.16735253772290803,0.6428571428571428
B6_center_anchored,7,17,2,0.33470507544581607,0.9642857142857142
B6_center_anchored,7,17,3,0.33470507544581607,1.4464285714285714
B6_center_anchored,7,17,4,0.33470507544581607,2.169642857142857
B6_center_anchored,7,17,5,0.33470507544581607,3.2544642857142856
B6_center_anchored,7,17,6,0.33470507544581607,4.881696428571428
B6_center_anchored,7,17,7,0.33470507544581607,7.322544642857142
B6_center_anchored,7,18,1,0.16780978509373573,0.6428571428571428
B6_center_anchored,7,18,2,0.33516232281664377,0.9642857142857142
B6_center_anchored,7,18,3,0.33516232281664377,1.4464285714285714
B6_center_anchored,7,18,4,0.33516232281664377,2.169642857142857
B6_center_anchored,7,18,5,0.33516232281664377,3.2544642857142856
B6_center_anchored,7,18,6,0.33516232281664377,4.881696428571428
B6_center_anchored,7,18,7,0.33836305441243714,7.322544642857142
B6_center_anchored,7,19,1,0.16780978509373573,0.6428571428571428
B6_center_anchored,7,19,2,0.3351623228166438,0.9642857142857142
B6_center_anchored,7,19,3,0.3351623228166438,1.4464285714285714
B6_center_anchored,7,19,4,0.3351623228166438,2.169642857142857
B6_center_anchored,7,19,5,0.3351623228166438,3.2544642857142856
B6_center_anchored,7,19,6,0.3351623228166438,4.881696428571428
B6_center_anchored,7,19,7,0.33653406492912674,7.322544642857142
B6_center_anchored,7,20,1,0.16735253772290815,0.6428571428571428
B6_center_anchored,7,20,2,0.33470507544581624,0.9642857142857142
B6_center_anchored,7,20,3,0.33470507544581624,1.4464285714285714
B6_center_anchored,7,20,4,0.33470507544581624,2.169642857142857
B6_center_anchored,7,20,5,0.33470507544581624,3.2544642857142856
B6_center_anchored,7,20,6,0.33470507544581624,4.881696428571428
B6_center_anchored,7,20,7,0.33470507544581624,7.322544642857142
B6_center_anchored,7,21,1,0.17329675354366714,0.6428571428571428
B6_center_anchored,7,21,2,0.3406492912665752,0.9642857142857142
B6_center_anchored,7,21,3,0.3406492912665752,1.4464285714285714
B6_center_anchored,7,21,4,0.3406492912665752,2.169642857142857
B6_center_anchored,7,21,5,0.3475080018289895,3.2544642857142856
B6_center_anchored,7,21,6,0.3475080018289895,4.881696428571428
B6_center_anchored,7,21,7,0.3475080018289895,7.322544642857142
B6_center_anchored,7,22,1,0.1691815272062187,0.6428571428571428
B6_center_anchored,7,22,2,0.3365340649291268,0.9642857142857142
B6_center_anchored,7,22,3,0.3365340649291268,1.4464285714285714
B6_center_anchored,7,22,4,0.3365340649291268,2.169642857142857
B6_center_anchored,7,22,5,0.3365340649291268,3.2544642857142856
B6_center_anchored,7,22,6,0.33973479652492006,4.881696428571428
B6_center_anchored,7,22,7,0.34567901234567916,7.322544642857142
B6_center_anchored,7,23,1,0.17329675354366714,0.6428571428571428
B6_center_anchored,7,23,2,0.3411065386374029,0.9642857142857142
B6_center_anchored,7,23,3,0.3411065386374029,1.4464285714285714
B6_center_anchored,7,23,4,0.3411065386374029,2.169642857142857
B6_center_anchored,7,23,5,0.3484224965706447,3.2544642857142856
B6_center_anchored,7,23,6,0.3484224965706447,4.881696428571428
B6_center_anchored,7,23,7,0.369455875628715,7.322544642857142
B6_center_anchored,7,24,1,0.16780978509373579,0.6428571428571428
B6_center_anchored,7,24,2,0.33516232281664393,0.9642857142857142
B6_center_anchored,7,24,3,0.33516232281664393,1.4464285714285714
B6_center_anchored,7,24,4,0.33516232281664393,2.169642857142857
B6_center_anchored,7,24,5,0.33516232281664393,3.2544642857142856
B6_center_anchored,7,24,6,0.33516232281664393,4.881696428571428
B6_center_anchored,7,24,7,0.3365340649291268,7.322544642857142
B1_constant,8,0,1,0.5,4.5
B1_constant,8,0,2,1.0,6.75
B1_constant,8,0,3,1.0,10.125
B1_constant,8,0,4,1.0,15.1875
B1_constant,8,0,5,1.0,22.78125
B1_constant,8,0,6,1.0,34.171875
B1_constant,8,0,7,1.0,51.2578125
B1_constant,8,0,8,1.0,76.88671875
B2_central,8,0,1,0.5,4.5
B2_central,8,0,2,1.0,6.75
B2_central,8,0,3,1.0,10.125
B2_central,8,0,4,1.0,15.1875
B2_central,8,0,5,1.0,22.78125
B2_central,8,0,6,1.0,34.171875
B2_central,8,0,7,1.0,51.2578125
B2_central,8,0,8,1.0,76.88671875
B3_periodic,8,0,1,0.22237463801249804,0.5625
B3_periodic,8,0,2,0.38919372046944056,0.84375
B3_periodic,8,0,3,0.5746837372351775,1.265625
B3_periodic,8,0,4,0.7110958695320835,1.8984375
B3_periodic,8,0,5,0.8069654016156078,2.84765625
B3_periodic,8,0,6,0.8738759335467163,4.271484375
B3_periodic,8,0,7,0.9221917390641681,6.4072265625
B3_periodic,8,0,8,0.9610577655845198,9.61083984375
B7_cantor,8,0,1,0.1668952903520805,0.5625
B7_cantor,8,0,2,0.333790580704161,0.84375
B7_cantor,8,0,3,0.333790580704161,1.265625
B7_cantor,8,0,4,0.333790580704161,1.8984375
B7_cantor,8,0,5,0.333790580704161,2.84765625
B7_cantor,8,0,6,0.333790580704161,4.271484375
B7_cantor,8,0,7,0.333790580704161,6.4072265625
B7_cantor,8,0,8,0.333790580704161,9.61083984375
B4_random,8,1,1,0.1669182314250913,0.5625
B4_random,8,1,2,0.33379790772480955,0.84375
B4_random,8,1,3,0.33379790772480955,1.265625
B4_random,8,1,4,0.33379790772480955,1.8984375
B4_random,8,1,5,0.33379790772480955,2.84765625
B4_random,8,1,6,0.33379790772480955,4.271484375
B4_random,8,1,7,0.33379790772480955,6.4072265625
B4_random,8,1,8,0.33379790772480955,9.61083984375
B4_random,8,2,1,0.16718408140400537,0.5625
B4_random,8,2,2,0.33424250251930604,0.84375
B4_random,8,2,3,0.33424250251930604,1.265625
B4_random,8,2,4,0.33424250251930604,1.8984375
B4_random,8,2,5,0.33424250251930604,2.84765625
B4_random,8,2,6,0.33424250251930604,4.271484375
B4_random,8,2,7,0.33424250251930604,6.4072265625
B4_random,8,2,8,0.33485705199884463,9.61083984375
B4_random,8,3,1,0.16691830341766267,0.5625
B4_random,8,3,2,0.33382816247366776,0.84375
B4_random,8,3,3,0.33382816247366776,1.265625
B4_random,8,3,4,0.33382816247366776,1.8984375
B4_random,8,3,5,0.33382816247366776,2.84765625
B4_random,8,3,6,0.33382816247366776,4.271484375
B4_random,8,3,7,0.33382816247366776,6.4072265625
B4_random,8,3,8,0.3476718550593269,9.61083984375
B4_random,8,4,1,0.1670069796549355,0.5625
B4_random,8,4,2,0.333764391629615,0.84375
B4_random,8,4,3,0.333764391629615,1.265625
B4_random,8,4,4,0.333764391629615,1.8984375
B4_random,8,4,5,0.333764391629615,2.84765625
B4_random,8,4,6,0.333764391629615,4.271484375
B4_random,8,4,7,0.333764391629615,6.4072265625
B4_random,8,4,8,0.333764391629615,9.61083984375
B4_random,8,5,1,0.1670595278318936,0.5625
B4_random,8,5,2,0.3339795382067581,0.84375
B4_random,8,5,3,0.3339795382067581,1.265625
B4_random,8,5,4,0.3339795382067581,1.8984375
B4_random,8,5,5,0.3339795382067581,2.84765625
B4_random,8,5,6,0.3339795382067581,4.271484375
B4_random,8,5,7,0.3339795382067581,6.4072265625
B4_random,8,5,8,0.3343097618958383,9.61083984375
B4_random,8,6,1,0.1674290595496894,0.5625
B4_random,8,6,2,0.33446573670731217,0.84375
B4_random,8,6,3,0.33446573670731217,1.265625
B4_random,8,6,4,0.33446573670731217,1.8984375
B4_random,8,6,5,0.33446573670731217,2.84765625
B4_random,8,6,6,0.33446573670731217,4.271484375
B4_random,8,6,7,0.3725149096652737,6.4072265625
B4_random,8,6,8,0.3725149096652737,9.61083984375
B4_random,8,7,1,0.16878359636783213,0.5625
B4_random,8,7,2,0.3356477348816985,0.84375
B4_random,8,7,3,0.3356477348816985,1.265625
B4_random,8,7,4,0.3356477348816985,1.8984375
B4_random,8,7,5,0.3356477348816985,2.84765625
B4_random,8,7,6,0.3381336711650841,4.271484375
B4_random,8,7,7,0.3381336711650841,6.4072265625
B4_random,8,7,8,0.3381336711650841,9.61083984375
B4_random,8,8,1,0.16697660697668248,0.5625
B4_random,8,8,2,0.33375046910584605,0.84375
B4_random,8,8,3,0.33375046910584605,1.265625
B4_random,8,8,4,0.33375046910584605,1.8984375
B4_random,8,8,5,0.33375046910584605,2.84765625
B4_random,8,8,6,0.33375046910584605,4.271484375
B4_random,8,8,7,0.33375046910584605,6.4072265625
B4_random,8,8,8,0.33375046910584605,9.61083984375
B4_random,8,9,1,0.16745583757830235,0.5625
B4_random,8,9,2,0.3345728197843793,0.84375
B4_random,8,9,3,0.3345728197843793,1.265625
B4_random,8,9,4,0.3345728197843793,1.8984375
B4_random,8,9,5,0.3345728197843793,2.84765625
B4_random,8,9,6,0.3345728197843793,4.271484375
B4_random,8,9,7,0.3356423745070834,6.4072265625
B4_random,8,9,8,0.3356423745070834,9.61083984375
B4_random,8,10,1,0.16751134763898712,0.5625
B4_random,8,10,2,0.3342738476713507,0.84375
B4_random,8,10,3,0.3342738476713507,1.265625
B4_random,8,10,4,0.3342738476713507,1.8984375
B4_random,8,10,5,0.3342738476713507,2.84765625
B4_random,8,10,6,0.3342738476713507,4.271484375
B4_random,8,10,7,0.33546058877334994,6.4072265625
B4_random,8,10,8,0.3358361378993453,9.61083984375
B4_random,8,11,1,0.17306592814624314,0.5625
B4_random,8,11,2,0.3399524996278852,0.84375
B4_random,8,11,3,0.3399524996278852,1.265625
B4_random,8,11,4,0.3399524996278852,1.8984375
B4_random,8,11,5,0.3465273080804934,2.84765625
B4_random,8,11,6,0.3465273080804934,4.271484375
B4_random,8,11,7,0.3465273080804934,6.4072265625
B4_random,8,11,8,0.3465273080804934,9.61083984375
B4_random,8,12,1,0.1668330869809258,0.5625
B4_random,8,12,2,0.33361739293395765,0.84375
B4_random,8,12,3,0.33361739293395765,1.265625
B4_random,8,12,4,0.33361739293395765,1.8984375
B4_random,8,12,5,0.33361739293395765,2.84765625
B4_random,8,12,6,0.33361739293395765,4.271484375
B4_random,8,12,7,0.33361739293395765,6.4072265625
B4_random,8,12,8,0.33361739293395765,9.61083984375
B4_random,8,13,1,0.1857616294763702,0.5625
B4_random,8,13,2,0.35275229045809653,0.84375
B4_random,8,13,3,0.35275229045809653,1.265625
B4_random,8,13,4,0.3715928124695589,1.8984375
B4_random,8,13,5,0.3715928124695589,2.84765625
B4_random,8,13,6,0.3715928124695589,4.271484375
B4_random,8,13,7,0.3715928124695589,6.4072265625
B4_random,8,13,8,0.37207574075340455,9.61083984375
B4_random,8,14,1,0.16901233684028472,0.5625
B4_random,8,14,2,0.3358764964896789,0.84375
B4_random,8,14,3,0.3358764964896789,1.265625
B4_random,8,14,4,0.3358764964896789,1.8984375
B4_random,8,14,5,0.3358764964896789,2.84765625
B4_random,8,14,6,0.33808367707150816,4.271484375
B4_random,8,14,7,0.33808367707150816,6.4072265625
B4_random,8,14,8,0.33808367707150816,9.61083984375
B4_random,8,15,1,0.16704003201714257,0.5625
B4_random,8,15,2,0.3338198644314422,0.84375
B4_random,8,15,3,0.3338198644314422,1.265625
B4_random,8,15,4,0.3338198644314422,1.8984375
B4_random,8,15,5,0.3338198644314422,2.84765625
B4_random,8,15,6,0.3338198644314422,4.271484375
B4_random,8,15,7,0.3338198644314422,6.4072265625
B4_random,8,15,8,0.34261859217840673,9.61083984375
B4_random,8,16,1,0.16701480391450574,0.5625
B4_random,8,16,2,0.3339269299961436,0.84375
B4_random,8,16,3,0.3339269299961436,1.265625
B4_random,8,16,4,0.3339269299961436,1.8984375
B4_random,8,16,5,0.3339269299961436,2.84765625
B4_random,8,16,6,0.3339269299961436,4.271484375
B4_random,8,16,7,0.3339269299961436,6.4072265625
B4_random,8,16,8,0.3474336340352241,9.61083984375
B4_random,8,17,1,0.1674448565239628,0.5625
B4_random,8,17,2,0.3345413532153003,0.84375
B4_random,8,17,3,0.3345413532153003,1.265625
B4_random,8,17,4,0.3345413532153003,1.8984375
B4_random,8,17,5,0.3345413532153003,2.84765625
B4_random,8,17,6,0.3345413532153003,4.271484375
B4_random,8,17,7,0.33620364973712513,6.4072265625
B4_random,8,17,8,0.33620364973712513,9.61083984375
B4_random,8,18,1,0.1669695527025755,0.5625
B4_random,8,18,2,0.33383745440029,0.84375
B4_random,8,18,3,0.33383745440029,1.265625
B4_random,8,18,4,0.33383745440029,1.8984375
B4_random,8,18,5,0.33383745440029,2.84765625
B4_random,8,18,6,0.33383745440029,4.271484375
B4_random,8,18,7,0.33383745440029,6.4072265625
B4_random,8,18,8,0.3341455702704359,9.61083984375
B4_random,8,19,1,0.1668464663156894,0.5625
B4_random,8,19,2,0.33363334604714934,0.84375
B4_random,8,19,3,0.33363334604714934,1.265625
B4_random,8,19,4,0.33363334604714934,1.8984375
B4_random,8,19,5,0.33363334604714934,2.84765625
B4_random,8,19,6,0.33363334604714934,4.271484375
B4_random,8,19,7,0.33363334604714934,6.4072265625
B4_random,8,19,8,0.33363334604714934,9.61083984375
B4_random,8,20,1,0.16715681674030913,0.5625
B4_random,8,20,2,0.33421086782446763,0.84375
B4_random,8,20,3,0.33421086782446763,1.265625
B4_random,8,20,4,0.33421086782446763,1.8984375
B4_random,8,20,5,0.33421086782446763,2.84765625
B4_random,8,20,6,0.33421086782446763,4.271484375
B4_random,8,20,7,0.33421086782446763,6.4072265625
B4_random,8,20,8,0.3350184088314344,9.61083984375
B4_random,8,21,1,0.1670050532423094,0.5625
B4_random,8,21,2,0.33399086742239015,0.84375
B4_random,8,21,3,0.33399086742239015,1.265625
B4_random,8,21,4,0.33399086742239015,1.8984375
B4_random,8,21,5,0.33399086742239015,2.84765625
B4_random,8,21,6,0.33399086742239015,4.271484375
B4_random,8,21,7,0.33399086742239015,6.4072265625
B4_random,8,21,8,0.33641487232212053,9.61083984375
B4_random,8,22,1,0.1673582869519266,0.5625
B4_random,8,22,2,0.3341847537282651,0.84375
B4_random,8,22,3,0.3341847537282651,1.265625
B4_random,8,22,4,0.3341847537282651,1.8984375
B4_random,8,22,5,0.3341847537282651,2.84765625
B4_random,8,22,6,0.3341847537282651,4.271484375
B4_random,8,22,7,0.33530462186826965,6.4072265625
B4_random,8,22,8,0.33530462186826965,9.61083984375
B4_random,8,23,1,0.16788547687326727,0.5625
B4_random,8,23,2,0.33468377827791373,0.84375
B4_random,8,23,3,0.33468377827791373,1.265625
B4_random,8,23,4,0.33468377827791373,1.8984375
B4_random,8,23,5,0.33468377827791373,2.84765625
B4_random,8,23,6,0.33468377827791373,4.271484375
B4_random,8,23,7,0.33564972878080024,6.4072265625
B4_random,8,23,8,0.33564972878080024,9.61083984375
B4_random,8,24,1,0.16773015197865287,0.5625
B4_random,8,24,2,0.3347720285167499,0.84375
B4_random,8,24,3,0.3347720285167499,1.265625
B4_random,8,24,4,0.3347720285167499,1.8984375
B4_random,8,24,5,0.3347720285167499,2.84765625
B4_random,8,24,6,0.3347720285167499,4.271484375
B4_random,8,24,7,0.3347720285167499,6.4072265625
B4_random,8,24,8,0.33766596810892824,9.61083984375
B5_shuffled,8,1,1,0.16750495351318395,0.5625
B5_shuffled,8,1,2,0.33440024386526446,0.84375
B5_shuffled,8,1,3,0.33440024386526446,1.265625
B5_shuffled,8,1,4,0.33440024386526446,1.8984375
B5_shuffled,8,1,5,0.33440024386526446,2.84765625
B5_shuffled,8,1,6,0.33440024386526446,4.271484375
B5_shuffled,8,1,7,0.37250419143423263,6.4072265625
B5_shuffled,8,1,8,0.37250419143423263,9.61083984375
B5_shuffled,8,2,1,0.16887669562566676,0.5625
B5_shuffled,8,2,2,0.3359244017680232,0.84375
B5_shuffled,8,2,3,0.3359244017680232,1.265625
B5_shuffled,8,2,4,0.3359244017680232,1.8984375
B5_shuffled,8,2,5,0.3359244017680232,2.84765625
B5_shuffled,8,2,6,0.34263069654016154,4.271484375
B5_shuffled,8,2,7,0.34263069654016154,6.4072265625
B5_shuffled,8,2,8,0.34903215973174834,9.61083984375
B5_shuffled,8,3,1,0.16750495351318392,0.5625
B5_shuffled,8,3,2,0.33455265965554026,0.84375
B5_shuffled,8,3,3,0.33455265965554026,1.265625
B5_shuffled,8,3,4,0.33455265965554026,1.8984375
B5_shuffled,8,3,5,0.33455265965554026,2.84765625
B5_shuffled,8,3,6,0.33455265965554026,4.271484375
B5_shuffled,8,3,7,0.33714372809023,6.4072265625
B5_shuffled,8,3,8,0.350556317634507,9.61083984375
B5_shuffled,8,4,1,0.1668952903520805,0.5625
B5_shuffled,8,4,2,0.33379058070416096,0.84375
B5_shuffled,8,4,3,0.33379058070416096,1.265625
B5_shuffled,8,4,4,0.33379058070416096,1.8984375
B5_shuffled,8,4,5,0.33379058070416096,2.84765625
B5_shuffled,8,4,6,0.33379058070416096,4.271484375
B5_shuffled,8,4,7,0.33379058070416096,6.4072265625
B5_shuffled,8,4,8,0.33379058070416096,9.61083984375
B5_shuffled,8,5,1,0.1668952903520805,0.5625
B5_shuffled,8,5,2,0.333790580704161,0.84375
B5_shuffled,8,5,3,0.333790580704161,1.265625
B5_shuffled,8,5,4,0.333790580704161,1.8984375
B5_shuffled,8,5,5,0.333790580704161,2.84765625
B5_shuffled,8,5,6,0.333790580704161,4.271484375
B5_shuffled,8,5,7,0.333790580704161,6.4072265625
B5_shuffled,8,5,8,0.333790580704161,9.61083984375
B5_shuffled,8,6,1,0.16689529035208062,0.5625
B5_shuffled,8,6,2,0.33379058070416107,0.84375
B5_shuffled,8,6,3,0.33379058070416107,1.265625
B5_shuffled,8,6,4,0.33379058070416107,1.8984375
B5_shuffled,8,6,5,0.33379058070416107,2.84765625
B5_shuffled,8,6,6,0.33379058070416107,4.271484375
B5_shuffled,8,6,7,0.33379058070416107,6.4072265625
B5_shuffled,8,6,8,0.33379058070416107,9.61083984375
B5_shuffled,8,7,1,0.1668952903520805,0.5625
B5_shuffled,8,7,2,0.33379058070416096,0.84375
B5_shuffled,8,7,3,0.33379058070416096,1.265625
B5_shuffled,8,7,4,0.33379058070416096,1.8984375
B5_shuffled,8,7,5,0.33379058070416096,2.84765625
B5_shuffled,8,7,6,0.33379058070416096,4.271484375
B5_shuffled,8,7,7,0.33379058070416096,6.4072265625
B5_shuffled,8,7,8,0.33379058070416096,9.61083984375
B5_shuffled,8,8,1,0.1668952903520805,0.5625
B5_shuffled,8,8,2,0.333790580704161,0.84375
B5_shuffled,8,8,3,0.333790580704161,1.265625
B5_shuffled,8,8,4,0.333790580704161,1.8984375
B5_shuffled,8,8,5,0.333790580704161,2.84765625
B5_shuffled,8,8,6,0.333790580704161,4.271484375
B5_shuffled,8,8,7,0.333790580704161,6.4072265625
B5_shuffled,8,8,8,0.333790580704161,9.61083984375
B5_shuffled,8,9,1,0.16704770614235637,0.5625
B5_shuffled,8,9,2,0.3339429964944368,0.84375
B5_shuffled,8,9,3,0.3339429964944368,1.265625
B5_shuffled,8,9,4,0.3339429964944368,1.8984375
B5_shuffled,8,9,5,0.3339429964944368,2.84765625
B5_shuffled,8,9,6,0.3339429964944368,4.271484375
B5_shuffled,8,9,7,0.3339429964944368,6.4072265625
B5_shuffled,8,9,8,0.3520804755372657,9.61083984375
B5_shuffled,8,10,1,0.17299192196311533,0.5625
B5_shuffled,8,10,2,0.3398872123151958,0.84375
B5_shuffled,8,10,3,0.3398872123151958,1.265625
B5_shuffled,8,10,4,0.3398872123151958,1.8984375
B5_shuffled,8,10,5,0.3462886755067825,2.84765625
B5_shuffled,8,10,6,0.3462886755067825,4.271484375
B5_shuffled,8,10,7,0.3462886755067825,6.4072265625
B5_shuffled,8,10,8,0.3462886755067825,9.61083984375
B5_shuffled,8,11,1,0.1670477061423563,0.5625
B5_shuffled,8,11,2,0.33394299649443676,0.84375
B5_shuffled,8,11,3,0.33394299649443676,1.265625
B5_shuffled,8,11,4,0.33394299649443676,1.8984375
B5_shuffled,8,11,5,0.33394299649443676,2.84765625
B5_shuffled,8,11,6,0.33394299649443676,4.271484375
B5_shuffled,8,11,7,0.33394299649443676,6.4072265625
B5_shuffled,8,11,8,0.33500990702636785,9.61083984375
B5_shuffled,8,12,1,0.16704770614235642,0.5625
B5_shuffled,8,12,2,0.3340954122847128,0.84375
B5_shuffled,8,12,3,0.3340954122847128,1.265625
B5_shuffled,8,12,4,0.3340954122847128,1.8984375
B5_shuffled,8,12,5,0.3340954122847128,2.84765625
B5_shuffled,8,12,6,0.3340954122847128,4.271484375
B5_shuffled,8,12,7,0.3340954122847128,6.4072265625
B5_shuffled,8,12,8,0.335009907026368,9.61083984375
B5_shuffled,8,13,1,0.1729919219631154,0.5625
B5_shuffled,8,13,2,0.3400396281054718,0.84375
B5_shuffled,8,13,3,0.3400396281054718,1.265625
B5_shuffled,8,13,4,0.3400396281054718,1.8984375
B5_shuffled,8,13,5,0.3470507544581619,2.84765625
B5_shuffled,8,13,6,0.3470507544581619,4.271484375
B5_shuffled,8,13,7,0.3479652491998172,6.4072265625
B5_shuffled,8,13,8,0.34842249657064484,9.61083984375
B5_shuffled,8,14,1,0.16887669562566676,0.5625
B5_shuffled,8,14,2,0.33577198597774716,0.84375
B5_shuffled,8,14,3,0.33577198597774716,1.265625
B5_shuffled,8,14,4,0.33577198597774716,1.8984375
B5_shuffled,8,14,5,0.33577198597774716,2.84765625
B5_shuffled,8,14,6,0.33805822283188536,4.271484375
B5_shuffled,8,14,7,0.33805822283188536,6.4072265625
B5_shuffled,8,14,8,0.33805822283188536,9.61083984375
B5_shuffled,8,15,1,0.16704770614235642,0.5625
B5_shuffled,8,15,2,0.33394299649443693,0.84375
B5_shuffled,8,15,3,0.33394299649443693,1.265625
B5_shuffled,8,15,4,0.33394299649443693,1.8984375
B5_shuffled,8,15,5,0.33394299649443693,2.84765625
B5_shuffled,8,15,6,0.33394299649443693,4.271484375
B5_shuffled,8,15,7,0.33394299649443693,6.4072265625
B5_shuffled,8,15,8,0.3392775491540926,9.61083984375
B5_shuffled,8,16,1,0.16750495351318398,0.5625
B5_shuffled,8,16,2,0.3350099070263679,0.84375
B5_shuffled,8,16,3,0.3350099070263679,1.265625
B5_shuffled,8,16,4,0.3350099070263679,1.8984375
B5_shuffled,8,16,5,0.3350099070263679,2.84765625
B5_shuffled,8,16,6,0.3350099070263679,4.271484375
B5_shuffled,8,16,7,0.3369913122999542,6.4072265625
B5_shuffled,8,16,8,0.33805822283188536,9.61083984375
B5_shuffled,8,17,1,0.1668952903520805,0.5625
B5_shuffled,8,17,2,0.333790580704161,0.84375
B5_shuffled,8,17,3,0.333790580704161,1.265625
B5_shuffled,8,17,4,0.333790580704161,1.8984375
B5_shuffled,8,17,5,0.333790580704161,2.84765625
B5_shuffled,8,17,6,0.333790580704161,4.271484375
B5_shuffled,8,17,7,0.333790580704161,6.4072265625
B5_shuffled,8,17,8,0.333790580704161,9.61083984375
B5_shuffled,8,18,1,0.16887669562566676,0.5625
B5_shuffled,8,18,2,0.3359244017680232,0.84375
B5_shuffled,8,18,3,0.3359244017680232,1.265625
B5_shuffled,8,18,4,0.3359244017680232,1.8984375
B5_shuffled,8,18,5,0.3359244017680232,2.84765625
B5_shuffled,8,18,6,0.3383630544124372,4.271484375
B5_shuffled,8,18,7,0.3383630544124372,6.4072265625
B5_shuffled,8,18,8,0.3392775491540926,9.61083984375
B5_shuffled,8,19,1,0.1668952903520805,0.5625
B5_shuffled,8,19,2,0.333790580704161,0.84375
B5_shuffled,8,19,3,0.333790580704161,1.265625
B5_shuffled,8,19,4,0.333790580704161,1.8984375
B5_shuffled,8,19,5,0.333790580704161,2.84765625
B5_shuffled,8,19,6,0.333790580704161,4.271484375
B5_shuffled,8,19,7,0.333790580704161,6.4072265625
B5_shuffled,8,19,8,0.333790580704161,9.61083984375
B5_shuffled,8,20,1,0.16750495351318406,0.5625
B5_shuffled,8,20,2,0.33440024386526457,0.84375
B5_shuffled,8,20,3,0.33440024386526457,1.265625
B5_shuffled,8,20,4,0.33440024386526457,1.8984375
B5_shuffled,8,20,5,0.33440024386526457,2.84765625
B5_shuffled,8,20,6,0.33440024386526457,4.271484375
B5_shuffled,8,20,7,0.33546715439719577,6.4072265625
B5_shuffled,8,20,8,0.34202103337905854,9.61083984375
B5_shuffled,8,21,1,0.16689529035208048,0.5625
B5_shuffled,8,21,2,0.3337905807041609,0.84375
B5_shuffled,8,21,3,0.3337905807041609,1.265625
B5_shuffled,8,21,4,0.3337905807041609,1.8984375
B5_shuffled,8,21,5,0.3337905807041609,2.84765625
B5_shuffled,8,21,6,0.3337905807041609,4.271484375
B5_shuffled,8,21,7,0.3337905807041609,6.4072265625
B5_shuffled,8,21,8,0.3337905807041609,9.61083984375
B5_shuffled,8,22,1,0.16887669562566676,0.5625
B5_shuffled,8,22,2,0.3359244017680232,0.84375
B5_shuffled,8,22,3,0.3359244017680232,1.265625
B5_shuffled,8,22,4,0.3359244017680232,1.8984375
B5_shuffled,8,22,5,0.3359244017680232,2.84765625
B5_shuffled,8,22,6,0.3383630544124372,4.271484375
B5_shuffled,8,22,7,0.3383630544124372,6.4072265625
B5_shuffled,8,22,8,0.3420210333790584,9.61083984375
B5_shuffled,8,23,1,0.1670477061423563,0.5625
B5_shuffled,8,23,2,0.33394299649443693,0.84375
B5_shuffled,8,23,3,0.33394299649443693,1.265625
B5_shuffled,8,23,4,0.33394299649443693,1.8984375
B5_shuffled,8,23,5,0.33394299649443693,2.84765625
B5_shuffled,8,23,6,0.33394299649443693,4.271484375
B5_shuffled,8,23,7,0.33394299649443693,6.4072265625
B5_shuffled,8,23,8,0.37799115988416426,9.61083984375
B5_shuffled,8,24,1,0.16704770614235634,0.5625
B5_shuffled,8,24,2,0.3340954122847127,0.84375
B5_shuffled,8,24,3,0.3340954122847127,1.265625
B5_shuffled,8,24,4,0.3340954122847127,1.8984375
B5_shuffled,8,24,5,0.3340954122847127,2.84765625
B5_shuffled,8,24,6,0.3340954122847127,4.271484375
B5_shuffled,8,24,7,0.3340954122847127,6.4072265625
B5_shuffled,8,24,8,0.33500990702636796,9.61083984375
B6_center_anchored,8,1,1,0.1729919219631154,0.5625
B6_center_anchored,8,1,2,0.34049687547629937,0.84375
B6_center_anchored,8,1,3,0.34049687547629937,1.265625
B6_center_anchored,8,1,4,0.34049687547629937,1.8984375
B6_center_anchored,8,1,5,0.34750800182898944,2.84765625
B6_center_anchored,8,1,6,0.34750800182898944,4.271484375
B6_center_anchored,8,1,7,0.35360463344002435,6.4072265625
B6_center_anchored,8,1,8,0.35360463344002435,9.61083984375
B6_center_anchored,8,2,1,0.16704770614235642,0.5625
B6_center_anchored,8,2,2,0.3339429964944369,0.84375
B6_center_anchored,8,2,3,0.3339429964944369,1.265625
B6_center_anchored,8,2,4,0.3339429964944369,1.8984375
B6_center_anchored,8,2,5,0.3339429964944369,2.84765625
B6_center_anchored,8,2,6,0.3339429964944369,4.271484375
B6_center_anchored,8,2,7,0.3339429964944369,6.4072265625
B6_center_anchored,8,2,8,0.3344002438652644,9.61083984375
B6_center_anchored,8,3,1,0.16704770614235637,0.5625
B6_center_anchored,8,3,2,0.3339429964944369,0.84375
B6_center_anchored,8,3,3,0.3339429964944369,1.265625
B6_center_anchored,8,3,4,0.3339429964944369,1.8984375
B6_center_anchored,8,3,5,0.3339429964944369,2.84765625
B6_center_anchored,8,3,6,0.3339429964944369,4.271484375
B6_center_anchored,8,3,7,0.3339429964944369,6.4072265625
B6_center_anchored,8,3,8,0.3767718335619571,9.61083984375
