control,n,h0,A,omega,alpha,R_cantor,R_ctrl_mean,R_ctrl_sd,delta,pct_rank
G2_random,6,0.14,0.5,4.0,0.8,0.9468333333333334,0.9583044444444445,0.011230376613280486,-0.011471111111111099,23.333333333333332
G2_random,7,0.14,0.5,4.0,0.8,0.9465666666666668,0.9492511111111113,0.006707025728678811,-0.0026844444444444893,23.333333333333332
G2_random,8,0.14,0.5,4.0,0.8,0.9467,0.9486288888888889,0.005464617876054085,-0.0019288888888888689,20.0
G2_random,1,0.18,0.5,4.0,0.8,0.9893666666666667,0.9677399999999998,0.05179114437831363,0.021626666666666905,65.0
G2_random,2,0.18,0.5,4.0,0.8,0.9880333333333334,0.979186666666667,0.01018861433507841,0.008846666666666447,90.0
G2_random,3,0.18,0.5,4.0,0.8,0.9829666666666667,0.9769022222222222,0.007127658787824902,0.006064444444444428,86.66666666666667
G2_random,4,0.18,0.5,4.0,0.8,0.9795,0.9736999999999999,0.007483601485096557,0.005800000000000138,91.66666666666667
G2_random,5,0.18,0.5,4.0,0.8,0.9771666666666667,0.9752911111111111,0.0006903235586166194,0.0018755555555556302,100.0
G2_random,6,0.18,0.5,4.0,0.8,0.9757,0.9742955555555555,0.0004142789825120231,0.0014044444444445414,100.0
G2_random,7,0.18,0.5,4.0,0.8,0.9748333333333333,0.9738222222222223,0.00024074172315352092,0.0010111111111110738,100.0
G2_random,8,0.18,0.5,4.0,0.8,0.9745666666666667,0.9737511111111113,0.0001591965780002699,0.0008155555555553473,100.0
G2_random,1,0.22,0.5,4.0,0.8,0.9911666666666666,0.9739266666666667,0.045774665816926935,0.017239999999999922,68.33333333333333
G2_random,2,0.22,0.5,4.0,0.8,0.9911666666666666,0.9828666666666668,0.007329753567230072,0.008299999999999863,100.0
G2_random,3,0.22,0.5,4.0,0.8,0.9871,0.9823311111111112,0.0032674281699015643,0.0047688888888888226,86.66666666666667
G2_random,4,0.22,0.5,4.0,0.8,0.9843,0.9812933333333332,0.0016918420440205787,0.003006666666666713,100.0
G2_random,5,0.22,0.5,4.0,0.8,0.9823000000000001,0.9800599999999999,0.0006469735022732232,0.0022400000000001308,100.0
G2_random,6,0.22,0.5,4.0,0.8,0.9811666666666667,0.9795377777777777,0.0004571051115597474,0.001628888888889013,100.0
G2_random,7,0.22,0.5,4.0,0.8,0.9803666666666667,0.9792266666666668,0.00019126519672675823,0.0011399999999999189,100.0
G2_random,8,0.22,0.5,4.0,0.8,0.9803,0.9792288888888889,0.0002010953402931194,0.0010711111111110228,100.0
G2_random,1,0.26,0.5,4.0,0.8,0.9932333333333333,0.9609799999999998,0.0598969649158475,0.03225333333333347,66.66666666666667
G2_random,2,0.26,0.5,4.0,0.8,0.9932333333333333,0.9893044444444444,0.0036314055133727825,0.003928888888888871,93.33333333333333
G2_random,3,0.26,0.5,4.0,0.8,0.9909666666666667,0.9879800000000002,0.002786744760496252,0.002986666666666471,91.66666666666667
G2_random,4,0.26,0.5,4.0,0.8,0.9889666666666667,0.9862866666666666,0.001463465681444658,0.0026800000000000157,93.33333333333333
G2_random,5,0.26,0.5,4.0,0.8,0.9876333333333334,0.9859155555555555,0.000613434107996226,0.001717777777777818,100.0
G2_random,6,0.26,0.5,4.0,0.8,0.9867666666666667,0.9855644444444446,0.00037200227961784393,0.0012022222222221046,100.0
G2_random,7,0.26,0.5,4.0,0.8,0.9863666666666667,0.9854977777777779,0.00018814141036396068,0.000868888888888808,100.0
G2_random,8,0.26,0.5,4.0,0.8,0.9864333333333334,0.98532,0.00014452988925785793,0.0011133333333334106,100.0
G2_random,1,0.3,0.5,4.0,0.8,0.9959,0.9750422222222223,0.051861677901299974,0.020857777777777753,60.0
G2_random,2,0.3,0.5,4.0,0.8,0.9959,0.9942955555555556,0.0015687497360494238,0.0016044444444444084,85.0
G2_random,3,0.3,0.5,4.0,0.8,0.9959,0.9939177777777779,0.0014263995166496725,0.0019822222222221075,98.33333333333333
G2_random,4,0.3,0.5,4.0,0.8,0.9947666666666667,0.9930755555555556,0.0008640071188392379,0.0016911111111110877,96.66666666666667
G2_random,5,0.3,0.5,4.0,0.8,0.9940333333333334,0.9928999999999999,0.0004511373451783652,0.0011333333333335416,96.66666666666667
G2_random,6,0.3,0.5,4.0,0.8,0.9935666666666667,0.9927600000000001,0.00023963573889619388,0.0008066666666666222,100.0
G2_random,7,0.3,0.5,4.0,0.8,0.9931666666666668,0.992651111111111,0.0001410777708222646,0.0005155555555557134,100.0
G2_random,8,0.3,0.5,4.0,0.8,0.9931,0.9926088888888888,7.107997402598011e-5,0.0004911111111112199,100.0
G2_random,1,0.34,0.5,4.0,0.8,1.0,0.9710955555555554,0.05919493010115574,0.02890444444444462,60.0
G2_random,2,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.34,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.38,0.5,4.0,0.8,1.0,0.9820244444444445,0.04676437221113317,0.017975555555555522,58.333333333333336
G2_random,2,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.38,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.42,0.5,4.0,0.8,1.0,0.9850977777777778,0.045973158030085975,0.01490222222222215,55.0
G2_random,2,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.42,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.46,0.5,4.0,0.8,1.0,0.9911711111111111,0.032969358505367176,0.008828888888888886,60.0
G2_random,2,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.46,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.5,0.5,4.0,0.8,1.0,0.9654844444444444,0.05642553138954558,0.03451555555555563,75.0
G2_random,2,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.5,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.54,0.5,4.0,0.8,1.0,0.9605422222222221,0.06353132448087118,0.039457777777777925,73.33333333333333
G2_random,2,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,3,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.54,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.58,0.5,4.0,0.8,1.0,0.9634066666666666,0.058214767780516506,0.03659333333333337,80.0
G2_random,2,0.58,0.5,4.0,0.8,1.0,0.9976311111111111,0.005395719414025482,0.002368888888888865,58.333333333333336
G2_random,3,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.58,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.62,0.5,4.0,0.8,1.0,0.9366577777777778,0.06518569697929819,0.06334222222222219,91.66666666666667
G2_random,2,0.62,0.5,4.0,0.8,1.0,0.993651111111111,0.009185123460015883,0.006348888888888959,66.66666666666667
G2_random,3,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,4,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.62,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.66,0.5,4.0,0.8,1.0,0.9456799999999999,0.05963799195388108,0.054320000000000146,95.0
G2_random,2,0.66,0.5,4.0,0.8,1.0,0.9886311111111111,0.01253016263798498,0.011368888888888873,73.33333333333333
G2_random,3,0.66,0.5,4.0,0.8,1.0,0.9902844444444446,0.011108492258422274,0.009715555555555366,73.33333333333333
G2_random,4,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,5,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,6,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,7,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,8,0.66,0.5,4.0,0.8,1.0,1.0,0.0,0.0,50.0
G2_random,1,0.7,0.5,4.0,0.8,0.9644333333333334,0.9365977777777778,0.05304780388298042,0.027835555555555613,58.333333333333336
G2_random,2,0.7,0.5,4.0,0.8,0.9656333333333333,0.9784955555555555,0.012649243108316058,-0.012862222222222108,13.333333333333334
G2_random,3,0.7,0.5,4.0,0.8,0.9699666666666666,0.9794488888888891,0.011807519953762181,-0.009482222222222503,26.666666666666668
G2_random,4,0.7,0.5,4.0,0.8,0.9689666666666666,0.9801666666666667,0.011068757592251018,-0.011200000000000099,20.0
G2_random,5,0.7,0.5,4.0,0.8,0.9696333333333335,0.9802444444444445,0.010934385754412936,-0.010611111111111016,20.0
G2_random,6,0.7,0.5,4.0,0.8,0.9701000000000001,0.9714244444444444,0.0016477299683295287,-0.0013244444444443504,28.333333333333332
G2_random,7,0.7,0.5,4.0,0.8,0.9703666666666667,0.9720577777777779,0.003941351007586925,-0.0016911111111111987,8.333333333333334
G2_random,8,0.7,0.5,4.0,0.8,0.9726333333333333,0.9716333333333333,0.001023703740668641,0.0010000000000000009,73.33333333333333
G2_random,1,0.74,0.5,4.0,0.8,0.9635,0.9277088888888888,0.058848916846859056,0.03579111111111122,63.333333333333336
G2_random,2,0.74,0.5,4.0,0.8,0.9656333333333333,0.9710711111111112,0.010542854467934959,-0.005437777777777875,26.666666666666668
G2_random,3,0.74,0.5,4.0,0.8,0.9699666666666666,0.9718666666666665,0.009543604305594531,-0.0018999999999999018,53.333333333333336
G2_random,4,0.74,0.5,4.0,0.8,0.9689666666666666,0.9729533333333333,0.00860888608010525,-0.003986666666666694,38.333333333333336
G2_random,5,0.74,0.5,4.0,0.8,0.9683666666666667,0.9659733333333332,0.004298528662112631,0.0023933333333334694,83.33333333333333
G2_random,6,0.74,0.5,4.0,0.8,0.9680333333333333,0.9663688888888889,0.003968669766940729,0.0016644444444443574,83.33333333333333
G2_random,7,0.74,0.5,4.0,0.8,0.9679666666666668,0.9648422222222224,0.001264757585342229,0.003124444444444374,96.66666666666667
G2_random,8,0.74,0.5,4.0,0.8,0.9681,0.9668022222222222,0.000877602679077733,0.001297777777777731,93.33333333333333
G2_random,1,0.78,0.5,4.0,0.8,0.9626333333333333,0.9471688888888888,0.03971305693903665,0.015464444444444503,51.666666666666664
G2_random,2,0.78,0.5,4.0,0.8,0.9656333333333333,0.9666511111111109,0.008690452476143097,-0.001017777777777562,40.0
G2_random,3,0.78,0.5,4.0,0.8,0.9620333333333334,0.9645111111111111,0.007998986206517423,-0.00247777777777769,46.666666666666664
G2_random,4,0.78,0.5,4.0,0.8,0.9596333333333333,0.9642466666666666,0.006637970423329396,-0.004613333333333247,26.666666666666668
G2_random,5,0.78,0.5,4.0,0.8,0.9592333333333334,0.9610688888888888,0.004403159204866101,-0.0018355555555553682,46.666666666666664
G2_random,6,0.78,0.5,4.0,0.8,0.9605,0.9596266666666668,0.0023294450361073618,0.0008733333333331705,86.66666666666667
G2_random,7,0.78,0.5,4.0,0.8,0.9603666666666667,0.9592977777777778,0.0007240760175441749,0.001068888888888897,90.0
G2_random,8,0.78,0.5,4.0,0.8,0.9621666666666667,0.962788888888889,0.0012622831996495605,-0.0006222222222223017,18.333333333333332
G2_random,1,0.82,0.5,4.0,0.8,0.9617666666666668,0.9341622222222221,0.05231322384949586,0.027604444444444654,56.666666666666664
G2_random,2,0.82,0.5,4.0,0.8,0.9656333333333333,0.9596199999999999,0.011859463137106304,0.006013333333333426,60.0
G2_random,3,0.82,0.5,4.0,0.8,0.9620333333333334,0.9591577777777777,0.010668113886497223,0.002875555555555742,56.666666666666664
G2_random,4,0.82,0.5,4.0,0.8,0.9596333333333333,0.9570777777777778,0.005367629194281723,0.002555555555555533,76.66666666666667
G2_random,5,0.82,0.5,4.0,0.8,0.9581666666666667,0.9565266666666667,0.0023284085960239603,0.0016399999999999748,80.0
G2_random,6,0.82,0.5,4.0,0.8,0.9572333333333334,0.9549111111111112,0.001225161912306508,0.0023222222222222255,90.0
G2_random,7,0.82,0.5,4.0,0.8,0.9569666666666666,0.9547933333333335,0.0007490683869152679,0.0021733333333331384,100.0
G2_random,8,0.82,0.5,4.0,0.8,0.9606333333333333,0.9604422222222222,0.002572041444124452,0.00019111111111114187,33.333333333333336
G2_random,1,0.86,0.5,4.0,0.8,0.9609000000000001,0.9452177777777777,0.038943636187304675,0.015682222222222375,41.666666666666664
G2_random,2,0.86,0.5,4.0,0.8,0.9656333333333333,0.9544200000000002,0.011299156039415729,0.011213333333333186,83.33333333333333
G2_random,3,0.86,0.5,4.0,0.8,0.9620333333333334,0.9570066666666666,0.009492672713679843,0.005026666666666846,70.0
G2_random,4,0.86,0.5,4.0,0.8,0.9596333333333333,0.9523777777777778,0.005968270723404016,0.007255555555555571,96.66666666666667
G2_random,5,0.86,0.5,4.0,0.8,0.9581666666666667,0.951477777777778,0.0022513569060153595,0.006688888888888744,96.66666666666667
G2_random,6,0.86,0.5,4.0,0.8,0.9572333333333334,0.9513422222222222,0.0016349143962342539,0.00589111111111118,100.0
G2_random,7,0.86,0.5,4.0,0.8,0.9568333333333334,0.9508866666666668,0.0006902495522957173,0.005946666666666656,100.0
G2_random,8,0.86,0.5,4.0,0.8,0.9586333333333333,0.9584622222222221,0.0037961336787274594,0.0001711111111112329,43.333333333333336
G2_random,1,0.9,0.5,4.0,0.8,0.9601000000000001,0.9310222222222225,0.05237033199295536,0.029077777777777536,43.333333333333336
G2_random,2,0.9,0.5,4.0,0.8,0.9656333333333333,0.9500333333333333,0.013671123467302808,0.015600000000000058,93.33333333333333
G2_random,3,0.9,0.5,4.0,0.8,0.9620333333333334,0.9492999999999998,0.015126754355049442,0.012733333333333596,80.0
G2_random,4,0.9,0.5,4.0,0.8,0.9596333333333333,0.9473022222222222,0.00935372949297989,0.012331111111111182,93.33333333333333
G2_random,5,0.9,0.5,4.0,0.8,0.9581666666666667,0.9477222222222222,0.007893356891338984,0.010444444444444478,93.33333333333333
G2_random,6,0.9,0.5,4.0,0.8,0.9573,0.9464977777777779,0.0065397454654987875,0.010802222222222158,100.0
G2_random,7,0.9,0.5,4.0,0.8,0.9569,0.9473866666666667,0.0006404380684658163,0.009513333333333263,100.0
G2_random,8,0.9,0.5,4.0,0.8,0.9585,0.9550622222222223,0.003755422473780737,0.003437777777777762,83.33333333333333
G2_random,1,0.94,0.5,4.0,0.8,0.9593,0.9217133333333333,0.06933201899726811,0.03758666666666677,35.0
G2_random,2,0.94,0.5,4.0,0.8,0.9495666666666668,0.9460933333333335,0.01554908037097827,0.0034733333333333283,46.666666666666664
G2_random,3,0.94,0.5,4.0,0.8,0.9175666666666668,0.9463444444444444,0.01324242958265577,-0.02877777777777768,3.3333333333333335
G2_random,4,0.94,0.5,4.0,0.8,0.9201,0.9465800000000001,0.00695576389341934,-0.02648000000000006,3.3333333333333335
G2_random,5,0.94,0.5,4.0,0.8,0.9200333333333333,0.9350066666666667,0.01193554336435081,-0.014973333333333394,10.0
G2_random,6,0.94,0.5,4.0,0.8,0.9201,0.9357755555555555,0.01159921695511825,-0.015675555555555443,6.666666666666667
G2_random,7,0.94,0.5,4.0,0.8,0.9210333333333334,0.9279755555555557,0.010202752740011815,-0.006942222222222294,1.6666666666666667
G2_random,8,0.94,0.5,4.0,0.8,0.9573,0.9529244444444445,0.006421885075136661,0.004375555555555577,98.33333333333333
G2_random,1,0.98,0.5,4.0,0.8,0.9585,0.9346844444444443,0.05249257618252715,0.0238155555555557,28.333333333333332
G2_random,2,0.98,0.5,4.0,0.8,0.9133,0.9439444444444446,0.015741711516905704,-0.030644444444444585,0.0
G2_random,3,0.98,0.5,4.0,0.8,0.9175666666666668,0.9366422222222224,0.014579834216227197,-0.019075555555555623,10.0
G2_random,4,0.98,0.5,4.0,0.8,0.9201,0.9374622222222223,0.012782419480090868,-0.01736222222222228,20.0
G2_random,5,0.98,0.5,4.0,0.8,0.9173000000000001,0.9321844444444445,0.012388870711118407,-0.014884444444444367,10.0
G2_random,6,0.98,0.5,4.0,0.8,0.9177666666666667,0.9266844444444444,0.01081630220356644,-0.008917777777777691,3.3333333333333335
G2_random,7,0.98,0.5,4.0,0.8,0.9201666666666667,0.9225155555555556,0.0066697621166132695,-0.002348888888888956,41.666666666666664
G2_random,8,0.98,0.5,4.0,0.8,0.9477666666666666,0.9488177777777778,0.00524307778153671,-0.0010511111111111138,20.0
G2_random,1,0.02,0.5,16.0,0.8,0.9578333333333333,0.9566688888888889,0.0019048422533682553,0.0011644444444444124,78.33333333333333
G2_random,2,0.02,0.5,16.0,0.8,0.9576333333333333,0.9595711111111113,0.004012506629381464,-0.001937777777777927,25.0
G2_random,3,0.02,0.5,16.0,0.8,0.9580333333333333,0.9562711111111113,0.004166264195121386,0.0017622222222219985,60.0
G2_random,4,0.02,0.5,16.0,0.8,0.9560333333333334,0.9507466666666666,0.005170744404933321,0.005286666666666773,83.33333333333333
G2_random,5,0.02,0.5,16.0,0.8,0.9547666666666667,0.9471644444444446,0.00572475924862012,0.007602222222222066,90.0
G2_random,6,0.02,0.5,16.0,0.8,0.9475666666666667,0.9433644444444446,0.0050174403369767405,0.004202222222222107,86.66666666666667
G2_random,7,0.02,0.5,16.0,0.8,0.9476333333333334,0.9369822222222222,0.0036117595645307685,0.010651111111111278,100.0
G2_random,8,0.02,0.5,16.0,0.8,0.9477,0.9451066666666665,0.0012561999499189117,0.0025933333333334474,96.66666666666667
G2_random,1,0.06,0.5,16.0,0.8,0.9686333333333333,0.9610355555555555,0.0032205034390637983,0.007597777777777814,96.66666666666667
G2_random,2,0.06,0.5,16.0,0.8,0.9678333333333333,0.9635622222222222,0.0039978512747243095,0.004271111111111114,80.0
G2_random,3,0.06,0.5,16.0,0.8,0.9709,0.959088888888889,0.006039209898167557,0.011811111111110995,100.0
G2_random,4,0.06,0.5,16.0,0.8,0.9560333333333334,0.9534355555555557,0.005215229197369792,0.002597777777777699,56.666666666666664
G2_random,5,0.06,0.5,16.0,0.8,0.9547666666666667,0.95028,0.006474521831779682,0.004486666666666639,73.33333333333333
G2_random,6,0.06,0.5,16.0,0.8,0.9537666666666667,0.9461200000000002,0.004963071289872059,0.0076466666666664684,90.0
G2_random,7,0.06,0.5,16.0,0.8,0.9476333333333334,0.944171111111111,0.0025805599994187713,0.0034622222222224774,96.66666666666667
G2_random,8,0.06,0.5,16.0,0.8,0.9476333333333334,0.9490688888888889,0.0029899824232665945,-0.0014355555555554123,51.666666666666664
G2_random,1,0.1,0.5,16.0,0.8,0.9698333333333333,0.9660000000000001,0.0027036940814048763,0.0038333333333332442,90.0
G2_random,2,0.1,0.5,16.0,0.8,0.9697666666666667,0.9655533333333334,0.003444820644392206,0.004213333333333291,86.66666666666667
G2_random,3,0.1,0.5,16.0,0.8,0.9711,0.9647288888888889,0.004266798968255299,0.006371111111111105,100.0
G2_random,4,0.1,0.5,16.0,0.8,0.9691,0.9585377777777777,0.004559044173983402,0.01056222222222225,100.0
G2_random,5,0.1,0.5,16.0,0.8,0.9674333333333334,0.9577711111111111,0.004601779876657015,0.009662222222222239,100.0
G2_random,6,0.1,0.5,16.0,0.8,0.9475666666666667,0.952228888888889,0.004233380697837434,-0.004662222222222345,16.666666666666668
G2_random,7,0.1,0.5,16.0,0.8,0.9478333333333334,0.9479022222222223,0.003757087130171956,-6.88888888888961e-5,70.0
G2_random,8,0.1,0.5,16.0,0.8,0.9553666666666667,0.9549844444444442,0.001476034174326705,0.0003822222222225058,66.66666666666667
G2_random,1,0.14,0.5,16.0,0.8,0.9708333333333333,0.9703622222222222,0.0013867388722727352,0.00047111111111108883,23.333333333333332
G2_random,2,0.14,0.5,16.0,0.8,0.9707666666666667,0.9713155555555556,0.0039409310346894995,-0.0005488888888889321,48.333333333333336
G2_random,3,0.14,0.5,16.0,0.8,0.9711,0.9691422222222221,0.003849167032679434,0.001957777777777836,61.666666666666664
G2_random,4,0.14,0.5,16.0,0.8,0.9691666666666666,0.9642911111111112,0.004594173665965647,0.004875555555555411,83.33333333333333
G2_random,5,0.14,0.5,16.0,0.8,0.9678333333333333,0.9620688888888889,0.004680299736065251,0.005764444444444461,83.33333333333333
G2_random,6,0.14,0.5,16.0,0.8,0.9607,0.9582866666666668,0.0038418705533449396,0.0024133333333331564,85.0
G2_random,7,0.14,0.5,16.0,0.8,0.9607,0.9566355555555556,0.0030577823999786923,0.004064444444444426,90.0
G2_random,8,0.14,0.5,16.0,0.8,0.9607666666666667,0.9582488888888888,0.0011723092884083149,0.002517777777777841,100.0
G2_random,1,0.18,0.5,16.0,0.8,0.9821666666666666,0.9763266666666666,0.0033611984726305113,0.005840000000000067,93.33333333333333
G2_random,2,0.18,0.5,16.0,0.8,0.9707666666666667,0.9738444444444443,0.003524281762466141,-0.003077777777777624,23.333333333333332
G2_random,3,0.18,0.5,16.0,0.8,0.9711,0.9732711111111112,0.0032217975674726394,-0.0021711111111112347,13.333333333333334
G2_random,4,0.18,0.5,16.0,0.8,0.9691666666666666,0.9711866666666666,0.003275598860165925,-0.0020200000000000218,20.0
G2_random,5,0.18,0.5,16.0,0.8,0.9678333333333333,0.9675266666666665,0.004494444420764486,0.0003066666666667883,40.0
G2_random,6,0.18,0.5,16.0,0.8,0.9607,0.96642,0.004800906683205037,-0.005719999999999947,23.333333333333332
G2_random,7,0.18,0.5,16.0,0.8,0.9607,0.9613244444444445,0.003148069204930106,-0.0006244444444445385,60.0
G2_random,8,0.18,0.5,16.0,0.8,0.9607666666666667,0.9640022222222222,0.0035332133284037975,-0.003235555555555547,31.666666666666668
G2_random,1,0.22,0.5,16.0,0.8,0.9836333333333334,0.98318,0.0017284103386784775,0.0004533333333333056,53.333333333333336
G2_random,2,0.22,0.5,16.0,0.8,0.9836333333333334,0.9811688888888891,0.0035871410758903516,0.0024644444444442692,70.0
G2_random,3,0.22,0.5,16.0,0.8,0.9841666666666667,0.9797733333333334,0.0040069422515050775,0.00439333333333336,90.0
G2_random,4,0.22,0.5,16.0,0.8,0.9822333333333334,0.9766155555555558,0.0036660995730043474,0.0056177777777776106,96.66666666666667
G2_random,5,0.22,0.5,16.0,0.8,0.9809,0.9762155555555555,0.003305165275263438,0.004684444444444491,98.33333333333333
G2_random,6,0.22,0.5,16.0,0.8,0.9737666666666667,0.9729955555555556,0.0038342550949072886,0.0007711111111110558,63.333333333333336
G2_random,7,0.22,0.5,16.0,0.8,0.9737666666666667,0.9706800000000001,0.0024268706495042705,0.003086666666666571,86.66666666666667
G2_random,8,0.22,0.5,16.0,0.8,0.9738333333333333,0.9709933333333335,0.0015467776416786484,0.0028399999999998427,93.33333333333333
G2_random,1,0.26,0.5,16.0,0.8,0.9953666666666667,0.990651111111111,0.0014186425256494763,0.004715555555555695,96.66666666666667
