family,arm,pid,auc
ATTACK_V,CANTOR_0.28,416bb2a32d12c713,1.0000000000000002
ATTACK_V,CANTOR_0.28,5147dcba9e7b8866,1.0000000000000002
ATTACK_V,CANTOR_0.28,0f6d203c498b795a,1.0000000000000002
ATTACK_V,CANTOR_0.28,ce46a7f59403aa54,0.7494279172760571
ATTACK_V,CANTOR_0.28,fa9e374e8dadf5a1,0.0
ATTACK_V,CANTOR_0.28,bbe72bbb6b5e10be,1.0000000000000002
ATTACK_V,CANTOR_0.28,98110ec2cf31935e,1.0000000000000002
ATTACK_V,CANTOR_0.28,0d02c4160621814e,1.0000000000000002
ATTACK_V,CANTOR_0.28,d32fe50a2893943b,1.0000000000000002
ATTACK_V,CANTOR_0.28,c2657442fb9a8358,1.0000000000000002
ATTACK_V,CANTOR_0.28,4b35283a7762058c,0.0
ATTACK_V,CANTOR_0.28,3e491aa6e7425692,0.3741418759140856
ATTACK_V,CANTOR_0.28,d9cadaf3eecd9698,0.7494279172760571
ATTACK_V,CANTOR_0.28,103954db5011a32c,1.0000000000000002
