rho,population,family,scaling,factor,norm,certificate,all_states,terminal_denominator,switches,rate,guard_entries,nonterminal_exits,raw_violations
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,2092,40,0,0.0,30,30,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,2092,40,7,0.175,33,33,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,2092,40,10,0.25,30,30,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,2092,40,12,0.3,28,28,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,2092,40,21,0.525,19,19,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,2092,40,39,0.975,1,1,0
0.28,unmodified,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,2092,40,11,0.275,19,29,0
0.28,unmodified,actuator,own_certificate,0.25,0.011838517288479684,0.04735406915391874,2092,40,0,0.0,9,9,0
0.28,unmodified,actuator,own_certificate,0.5,0.02367703457695937,0.04735406915391874,2092,40,0,0.0,11,11,0
0.28,unmodified,actuator,own_certificate,0.75,0.03551555186543905,0.04735406915391874,2092,40,0,0.0,14,14,0
0.28,unmodified,actuator,own_certificate,0.9,0.042618662238526867,0.04735406915391874,2092,40,0,0.0,15,15,0
0.28,unmodified,actuator,own_certificate,0.99,0.04688052846237955,0.04735406915391874,2092,40,0,0.0,19,19,0
0.28,unmodified,actuator,own_certificate,1.01,0.047827609845457926,0.04735406915391874,2092,40,0,0.0,19,19,0
0.28,unmodified,actuator,own_certificate,1.1,0.052089476069310615,0.04735406915391874,2092,40,0,0.0,21,21,0
0.28,unmodified,actuator,own_certificate,1.25,0.05919258644239842,0.04735406915391874,2092,40,0,0.0,24,24,0
0.28,unmodified,actuator,own_certificate,1.5,0.0710311037308781,0.04735406915391874,2092,40,0,0.0,29,29,0
0.28,unmodified,actuator,own_certificate,2.0,0.09470813830783748,0.04735406915391874,2092,40,0,0.0,39,39,0
0.28,unmodified,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,2092,40,0,0.0,10,10,0
0.28,unmodified,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,2092,40,0,0.0,12,12,0
0.28,unmodified,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,2092,40,0,0.0,15,15,0
0.28,unmodified,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,2092,40,0,0.0,19,19,0
0.28,unmodified,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,2092,40,0,0.0,20,20,0
0.28,unmodified,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,2092,40,0,0.0,21,21,0
0.28,unmodified,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,2092,40,0,0.0,22,22,0
0.28,unmodified,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,2092,40,0,0.0,25,25,0
0.28,unmodified,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,2092,40,0,0.0,29,29,0
0.28,unmodified,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,random_isotropic,own_certificate,0.25,0.011838517288479684,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,own_certificate,0.5,0.02367703457695937,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,own_certificate,0.75,0.03551555186543905,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,own_certificate,0.9,0.042618662238526867,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,own_certificate,0.99,0.04688052846237955,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,own_certificate,1.01,0.047827609845457926,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,own_certificate,1.1,0.052089476069310615,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,own_certificate,1.25,0.05919258644239842,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,own_certificate,1.5,0.0710311037308781,0.04735406915391874,2092,40,0,0.0,1,2,0
0.28,unmodified,random_isotropic,own_certificate,2.0,0.09470813830783748,0.04735406915391874,2092,40,0,0.0,2,3,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,2092,40,0,0.0,0,1,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,2092,40,0,0.0,2,3,0
0.28,unmodified,random_isotropic,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,2092,40,0,0.0,2,3,0
0.28,unmodified,sensor_orthogonal,own_certificate,0.25,0.011838517288479684,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,0.5,0.02367703457695937,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,0.75,0.03551555186543905,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,0.9,0.042618662238526867,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,0.99,0.04688052846237955,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,1.01,0.047827609845457926,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,1.1,0.052089476069310615,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,1.25,0.05919258644239842,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,1.5,0.0710311037308781,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,own_certificate,2.0,0.09470813830783748,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,sensor_orthogonal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,2092,40,0,0.0,0,0,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,0.25,0.011838517288479684,0.04735406915391874,2092,40,0,0.0,13,13,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,0.5,0.02367703457695937,0.04735406915391874,2092,40,0,0.0,25,25,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,0.75,0.03551555186543905,0.04735406915391874,2092,40,0,0.0,39,39,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,0.9,0.042618662238526867,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,0.99,0.04688052846237955,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,1.01,0.047827609845457926,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,1.1,0.052089476069310615,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,1.25,0.05919258644239842,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,1.5,0.0710311037308781,0.04735406915391874,2092,40,13,0.325,27,27,0
0.28,unmodified,mixed_sensor_actuator,own_certificate,2.0,0.09470813830783748,0.04735406915391874,2092,40,39,0.975,1,1,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,2092,40,0,0.0,13,13,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,2092,40,0,0.0,26,26,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,2092,40,0,0.0,40,40,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,2092,40,11,0.275,29,29,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,2092,40,19,0.475,21,21,0
0.28,unmodified,mixed_sensor_actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,2092,40,29,0.725,6,11,0
0.28,projected,sensor_normal,own_certificate,0.25,0.011838517288479684,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,sensor_normal,own_certificate,0.5,0.02367703457695937,0.04735406915391874,16000,16000,0,0.0,10400,10400,0
0.28,projected,sensor_normal,own_certificate,0.75,0.03551555186543905,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,sensor_normal,own_certificate,0.9,0.042618662238526867,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,sensor_normal,own_certificate,0.99,0.04688052846237955,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,sensor_normal,own_certificate,1.01,0.047827609845457926,0.04735406915391874,16000,16000,4000,0.25,12000,12000,0
0.28,projected,sensor_normal,own_certificate,1.1,0.052089476069310615,0.04735406915391874,16000,16000,5600,0.35,10400,10400,0
0.28,projected,sensor_normal,own_certificate,1.25,0.05919258644239842,0.04735406915391874,16000,16000,7200,0.45,8800,8800,0
0.28,projected,sensor_normal,own_certificate,1.5,0.0710311037308781,0.04735406915391874,16000,16000,10400,0.65,5600,5600,0
0.28,projected,sensor_normal,own_certificate,2.0,0.09470813830783748,0.04735406915391874,16000,16000,7200,0.45,6600,8800,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,16000,16000,0,0.0,10400,10400,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,16000,16000,4000,0.25,12000,12000,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,16000,16000,5600,0.35,10400,10400,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,16000,16000,7200,0.45,8800,8800,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,16000,16000,8800,0.55,7200,7200,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,16000,16000,12000,0.75,4000,4000,0
0.28,projected,sensor_normal,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,16000,16000,5600,0.35,7800,10400,0
0.28,projected,actuator,own_certificate,0.25,0.011838517288479684,0.04735406915391874,16000,16000,0,0.0,5600,5600,0
0.28,projected,actuator,own_certificate,0.5,0.02367703457695937,0.04735406915391874,16000,16000,0,0.0,5600,5600,0
0.28,projected,actuator,own_certificate,0.75,0.03551555186543905,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,own_certificate,0.9,0.042618662238526867,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,own_certificate,0.99,0.04688052846237955,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,own_certificate,1.01,0.047827609845457926,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,own_certificate,1.1,0.052089476069310615,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,own_certificate,1.25,0.05919258644239842,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,own_certificate,1.5,0.0710311037308781,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,own_certificate,2.0,0.09470813830783748,0.04735406915391874,16000,16000,0,0.0,12000,12000,0
0.28,projected,actuator,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,16000,16000,0,0.0,5600,5600,0
0.28,projected,actuator,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,16000,16000,0,0.0,7200,7200,0
0.28,projected,actuator,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,absolute_middle_third_certificate,1.01,0.05135067709992992,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,absolute_middle_third_certificate,1.1,0.05592648000982467,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,absolute_middle_third_certificate,1.25,0.06355281819298257,0.04735406915391874,16000,16000,0,0.0,8800,8800,0
0.28,projected,actuator,absolute_middle_third_certificate,1.5,0.07626338183157909,0.04735406915391874,16000,16000,0,0.0,10400,10400,0
0.28,projected,actuator,absolute_middle_third_certificate,2.0,0.10168450910877212,0.04735406915391874,16000,16000,0,0.0,16000,16000,0
0.28,projected,random_isotropic,own_certificate,0.25,0.011838517288479684,0.04735406915391874,16000,16000,0,0.0,2681,3064,0
0.28,projected,random_isotropic,own_certificate,0.5,0.02367703457695937,0.04735406915391874,16000,16000,0,0.0,2982,3408,0
0.28,projected,random_isotropic,own_certificate,0.75,0.03551555186543905,0.04735406915391874,16000,16000,0,0.0,3122,3568,0
0.28,projected,random_isotropic,own_certificate,0.9,0.042618662238526867,0.04735406915391874,16000,16000,0,0.0,3227,3688,0
0.28,projected,random_isotropic,own_certificate,0.99,0.04688052846237955,0.04735406915391874,16000,16000,0,0.0,3283,3752,0
0.28,projected,random_isotropic,own_certificate,1.01,0.047827609845457926,0.04735406915391874,16000,16000,0,0.0,3297,3768,0
0.28,projected,random_isotropic,own_certificate,1.1,0.052089476069310615,0.04735406915391874,16000,16000,0,0.0,3388,3872,0
0.28,projected,random_isotropic,own_certificate,1.25,0.05919258644239842,0.04735406915391874,16000,16000,0,0.0,3458,3952,0
0.28,projected,random_isotropic,own_certificate,1.5,0.0710311037308781,0.04735406915391874,16000,16000,0,0.0,3696,4224,0
0.28,projected,random_isotropic,own_certificate,2.0,0.09470813830783748,0.04735406915391874,16000,16000,0,0.0,3920,4480,0
0.28,projected,random_isotropic,absolute_middle_third_certificate,0.25,0.012710563638596515,0.04735406915391874,16000,16000,0,0.0,2716,3104,0
0.28,projected,random_isotropic,absolute_middle_third_certificate,0.5,0.02542112727719303,0.04735406915391874,16000,16000,0,0.0,3045,3480,0
0.28,projected,random_isotropic,absolute_middle_third_certificate,0.75,0.038131690915789544,0.04735406915391874,16000,16000,0,0.0,3150,3600,0
0.28,projected,random_isotropic,absolute_middle_third_certificate,0.9,0.04575802909894745,0.04735406915391874,16000,16000,0,0.0,3262,3728,0
0.28,projected,random_isotropic,absolute_middle_third_certificate,0.99,0.0503338320088422,0.04735406915391874,16000,16000,0,0.0,3346,3824,0
