gate_family,n,beta,h0,A,omega,alpha,gate_at_h0,gate_at_safe_lo,gate_at_safe_hi,gate_at_half,invariance_margin,R_safe,R_safe_rect,tau_S,D_max,D_mean,T_rec,R_gate,h_end
G6_smooth_cantor,3,5.0,0.58,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29763333333333336,0.297646823545097,0.0,0.6071600931539274,0.23909304701211254,Inf,0.9994133015223827,0.2482961296973423
G6_smooth_cantor,3,5.0,0.62,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.2967,0.296713552429838,0.0,0.6287737863702807,0.24003304947700344,Inf,0.9993557134689575,0.248296129698808
G6_smooth_cantor,3,5.0,0.66,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29469999999999996,0.29471368575428303,0.0,0.650451571565781,0.240986461580874,Inf,0.9993002007246917,0.24829612970027548
G6_smooth_cantor,3,5.0,0.7,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.2928,0.29278048130124656,1.1617161641189562,0.6721957615868963,0.24195331763717925,Inf,0.9992459531766288,0.24829612970174358
G6_smooth_cantor,3,5.0,0.74,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29353333333333337,0.29351376574895005,1.1711008603351902,0.6939960261598126,0.24293346166989419,Inf,0.999192114243474,0.2482961297032132
G6_smooth_cantor,3,5.0,0.78,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29433333333333334,0.29431371241917204,1.1804094865284078,0.7158481557847114,0.24392694576082766,Inf,0.9991379908013122,0.2482961297046837
G6_smooth_cantor,3,5.0,0.82,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.2958,0.295780281314579,1.1896515043104716,0.7377518360265882,0.24493369573894527,Inf,0.9990825836481184,0.24829612970615383
G6_smooth_cantor,3,5.0,0.86,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29873333333333335,0.29871341910539295,1.198835682545484,0.7596929812179911,0.24595289416280391,Inf,0.999018196204202,0.24829612970760517
G6_smooth_cantor,3,5.0,0.9,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29819999999999997,0.29818012132524496,1.2079663425151852,0.7816580827169022,0.24698261782927786,Inf,0.9989260412003862,0.248296129708991
G6_smooth_cantor,3,5.0,0.94,1.5,4.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.29766666666666663,0.297646823545097,1.2170444088147643,0.8036233274654194,0.24802200398450658,Inf,0.9988126542468796,0.2482961297103352
G6_smooth_cantor,3,5.0,0.98,1.5,4.0,0.8,0.9936002984776785,1.0,1.0,1.0,-1.3666666666666667,0.2972,0.2971801879874675,1.226035179073735,0.8254771163871961,0.24906613229028077,Inf,0.9986655949959432,0.24829612971164094
G6_smooth_cantor,3,5.0,0.02,1.5,16.0,0.8,0.9936002984776786,1.0,1.0,1.0,-1.3666666666666667,0.9614333333333334,0.9614025731617892,0.5537569857641227,0.48,0.06889637545669887,1.984,0.9999990853056945,0.57654618929011
G6_smooth_cantor,3,5.0,0.06,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9664333333333334,0.9664022398506766,0.5311224619109988,0.44,0.0675036680031069,1.612,1.0,0.5765461892916197
G6_smooth_cantor,3,5.0,0.1,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9697666666666667,0.9697353509766016,0.5129024219750669,0.4,0.06614461781516555,1.6,1.0,0.5765461892931307
G6_smooth_cantor,3,5.0,0.14,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9769666666666666,0.9769348710085994,0.14791053638025775,0.36,0.06481954194829288,1.582,1.0,0.576546189294641
G6_smooth_cantor,3,5.0,0.18,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9824333333333333,0.9824011732551163,0.12175575278634666,0.32,0.06356303687837737,1.21,1.0,0.5765461892961499
G6_smooth_cantor,3,5.0,0.22,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9882333333333334,0.9882007866142257,0.09882119464183034,0.28,0.062375104027007626,0.8280000000000001,1.0,0.5765461892976607
G6_smooth_cantor,3,5.0,0.26,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9923666666666667,0.9923338444103726,0.07552945890609494,0.24,0.06130470496550403,0.802,1.0,0.5765461892991706
G6_smooth_cantor,3,5.0,0.3,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9971,0.9970668622091861,0.04784787937787856,0.2,0.06043034223541413,0.40800000000000003,1.0,0.5765461893006808
G6_smooth_cantor,3,5.0,0.34,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.15999999999999998,0.059889391356705374,0.0,1.0,0.5765461893021904
G6_smooth_cantor,3,5.0,0.38,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.12,0.05961930785053428,0.0,1.0,0.5765461893036998
G6_smooth_cantor,3,5.0,0.42,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.10520668836405733,0.0595815552016209,0.0,1.0,0.5765461893052108
G6_smooth_cantor,3,5.0,0.46,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,1.0,1.0,0.0,0.13951128830048787,0.05977465438146887,0.0,1.0,0.5765461893067211
G6_smooth_cantor,3,5.0,0.5,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9983333333333333,0.9983334444370375,0.0,0.1738375701488184,0.06023261285030363,0.216,1.0,0.576546189308231
G6_smooth_cantor,3,5.0,0.54,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9938666666666667,0.9938670755282981,0.0,0.20819710137846437,0.06101884504950806,0.614,1.0,0.5765461893097407
G6_smooth_cantor,3,5.0,0.58,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9888666666666667,0.9888674088394107,0.0,0.24259281440103453,0.062030002302127386,1.0,1.0,0.5765461893112515
G6_smooth_cantor,3,5.0,0.62,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9844,0.9844010399306713,0.0,0.2770073648843122,0.0631860925957049,1.022,1.0,0.576546189312762
G6_smooth_cantor,3,5.0,0.66,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.978,0.9780014665688954,0.0,0.31147315710440615,0.0644271132130953,1.4020000000000001,1.0,0.5765461893142709
G6_smooth_cantor,3,5.0,0.7,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9732333333333333,0.9732017865475635,0.33329014607105006,0.34595457975736643,0.06572887558858452,1.416,1.0,0.5765461893157803
G6_smooth_cantor,3,5.0,0.74,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9675,0.9674688354109726,0.3600557435496973,0.38047943319278943,0.0670760446153314,1.788,1.0,0.5765461893172915
G6_smooth_cantor,3,5.0,0.78,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9621,0.9620691953869742,0.7148131308363986,0.41503243882369467,0.06846611571826179,1.802,1.0,0.5765461893188016
G6_smooth_cantor,3,5.0,0.82,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9589,0.9588694087060863,0.730929494481387,0.44961257624000517,0.06987578396399918,2.162,1.0,0.5765461893203114
G6_smooth_cantor,3,5.0,0.86,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9547000000000001,0.9546696886874209,0.7507527667273576,0.4840934989330332,0.07130552361660883,2.18,0.9999844485741239,0.576546189321813
G6_smooth_cantor,3,5.0,0.9,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9499666666666667,0.9499366708886074,1.1020981290325211,0.516806519133439,0.07270971530445443,2.19,0.9998586228856402,0.5765461893232572
G6_smooth_cantor,3,5.0,0.94,1.5,16.0,0.8,1.0,1.0,1.0,1.0,-1.3666666666666667,0.9480333333333333,0.948003466435571,1.1128802029429365,0.54957332179254,0.07413982104332877,2.198,0.9997796815471478,0.5765461893247243
G6_smooth_cantor,3,5.0,0.98,1.5,16.0,0.8,0.9936002984776785,1.0,1.0,1.0,-1.3666666666666667,0.9454333333333333,0.9454036397573495,1.1246355964774202,0.5822831906109627,0.07557568280643265,2.5580000000000003,0.9996946210140776,0.5765461893261925
G6_smooth_cantor,3,5.0,0.02,3.0,1.0,0.8,0.9936002984776786,1.0,1.0,1.0,-2.8666666666666667,0.050666666666666665,0.05066328911405906,0.3749266549101221,2.4377035086243057,1.4157470879924918,Inf,0.9655874942554857,-1.1769295057012856
G6_smooth_cantor,3,5.0,0.06,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05106666666666667,0.051063262449170053,0.3499224132625315,2.443293736102207,1.416175242717947,Inf,0.9655717853185192,-1.176929505700025
G6_smooth_cantor,3,5.0,0.1,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.051333333333333335,0.05132991133924405,0.32271772818715544,2.448893000979101,1.416638669458476,Inf,0.965554718922663,-1.1769295056987648
G6_smooth_cantor,3,5.0,0.14,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0518,0.05179654689687354,0.2927106440504944,2.454501094928276,1.4171400170641073,Inf,0.9655372859868171,-1.1769295056975082
G6_smooth_cantor,3,5.0,0.18,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0524,0.05239650689954003,0.2589642426688824,2.460117669913178,1.4176822067966974,Inf,0.9655192638908974,-1.1769295056962494
G6_smooth_cantor,3,5.0,0.22,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.053000000000000005,0.05299646690220652,0.21988152342178427,2.4657429211819717,1.4182693446569836,Inf,0.9655008419841167,-1.1769295056949922
G6_smooth_cantor,3,5.0,0.26,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05386666666666667,0.053863075794947,0.17227451153542975,2.4713767045197947,1.418905763233337,Inf,0.9654817391629539,-1.1769295056937348
G6_smooth_cantor,3,5.0,0.3,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05546666666666667,0.05546296913539098,0.1075432730129346,2.4770189777924396,1.4195972574220763,Inf,0.9654622438443713,-1.1769295056924705
G6_smooth_cantor,3,5.0,0.34,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05823333333333334,0.058262782481167924,0.0,2.4826697069466244,1.4203516384909745,Inf,0.9654420262700472,-1.1769295056912095
G6_smooth_cantor,3,5.0,0.38,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.057433333333333336,0.05746283581094594,0.0,2.4883288051365904,1.4211793309736092,Inf,0.9654209924837701,-1.1769295056899467
G6_smooth_cantor,3,5.0,0.42,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05656666666666667,0.056596226918205456,0.0,2.4939961074044974,1.4220962852423595,Inf,0.9653992940311471,-1.1769295056886875
G6_smooth_cantor,3,5.0,0.46,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05563333333333333,0.05566295580294647,0.0,2.499671648708855,1.4231308137828582,Inf,0.9653768139738597,-1.1769295056874256
G6_smooth_cantor,3,5.0,0.5,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.054566666666666666,0.05459636024265049,0.0,2.505355147237742,1.4243642736394333,Inf,0.9653531972744732,-1.1769295056861646
G6_smooth_cantor,3,5.0,0.54,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.053366666666666666,0.05339644023731751,0.0,2.511046332864876,1.4258652103463754,Inf,0.9653286090848751,-1.176929505684908
G6_smooth_cantor,3,5.0,0.58,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.051899999999999995,0.05192987134191054,0.0,2.5167458928816258,1.4273650995056615,Inf,0.9653027422506449,-1.1769295056836506
G6_smooth_cantor,3,5.0,0.62,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.05003333333333334,0.05006332911139257,0.0,2.522452750181503,1.4288638025287947,Inf,0.96527559166263,-1.1769295056823923
G6_smooth_cantor,3,5.0,0.66,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.046900000000000004,0.04693020465302313,0.0,2.5281664922311755,1.4303610573394503,Inf,0.9652467222590861,-1.1769295056811342
G6_smooth_cantor,3,5.0,0.7,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04286666666666667,0.04286380907939471,3.9945797745274345,2.533886477648908,1.4318567975387977,Inf,0.9652159121573575,-1.1769295056798799
G6_smooth_cantor,3,5.0,0.74,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04286666666666667,0.04286380907939471,3.995248450786286,2.539611970675505,1.4333507732163053,Inf,0.9651829459873517,-1.1769295056786244
G6_smooth_cantor,3,5.0,0.78,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04286666666666667,0.04286380907939471,3.9959160955670185,2.5453419489032285,1.4348425852857905,Inf,0.9651470127976796,-1.1769295056773694
G6_smooth_cantor,3,5.0,0.82,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04273333333333333,0.04273048463435771,3.9965820091348676,2.5510748544152366,1.4363317606480759,Inf,0.9651074593552716,-1.176929505676119
G6_smooth_cantor,3,5.0,0.86,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0428,0.04279714685687621,3.9972461948100673,2.5568082692280205,1.4378177825786163,Inf,0.9650631242242699,-1.17692950567487
G6_smooth_cantor,3,5.0,0.9,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.0428,0.04279714685687621,3.997907777795919,2.562538680236118,1.4392993472825177,Inf,0.96501182153478,-1.1769295056736215
G6_smooth_cantor,3,5.0,0.94,3.0,1.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.04273333333333333,0.04273048463435771,3.998566400313302,2.5682574535896143,1.4407742310291745,Inf,0.9649493682656626,-1.1769295056723756
G6_smooth_cantor,3,5.0,0.98,3.0,1.0,0.8,0.9936002984776785,1.0,1.0,1.0,-2.8666666666666667,0.0428,0.04279714685687621,3.999218929626451,2.5739404400523442,1.4422367899286106,Inf,0.964862714932342,-1.1769295056711444
G6_smooth_cantor,3,5.0,0.02,3.0,4.0,0.8,0.9936002984776786,1.0,1.0,1.0,-2.8666666666666667,0.14553333333333332,0.1455236317578828,0.21143801517151525,0.8504075664027915,0.4653960960897978,Inf,0.97820725282885,0.0008431339823898429
G6_smooth_cantor,3,5.0,0.06,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14553333333333332,0.1455236317578828,0.19678915554305745,0.8717539621809178,0.4655672716068838,Inf,0.9781961593362336,0.0008431339832084082
G6_smooth_cantor,3,5.0,0.1,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14579999999999999,0.1457902806479568,0.18109126598888228,0.893125064153993,0.4657719207878281,Inf,0.9781850267246417,0.0008431339840286761
G6_smooth_cantor,3,5.0,0.14,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.146,0.1459902673155123,0.16404172744454149,0.9145244633117036,0.4660117243014561,Inf,0.9781747732483637,0.0008431339848475453
G6_smooth_cantor,3,5.0,0.18,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14613333333333334,0.1461235917605493,0.14516190520144628,0.9359556921637673,0.46628755476298733,Inf,0.9781653199135676,0.0008431339856675994
G6_smooth_cantor,3,5.0,0.22,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14633333333333332,0.14632357842810478,0.12364560554823971,0.9574113706104808,0.46660202292006053,Inf,0.9781569002586262,0.0008431339864892
G6_smooth_cantor,3,5.0,0.26,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14679999999999999,0.14679021398573427,0.09785157045269775,0.9788913135047945,0.4669567484434462,Inf,0.9781492389848265,0.0008431339873036627
G6_smooth_cantor,3,5.0,0.3,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14753333333333335,0.14752349843343776,0.06323058024845694,1.0003964481920604,0.467355771087665,Inf,0.9781427324329491,0.0008431339881222661
G6_smooth_cantor,3,5.0,0.34,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1491666666666667,0.14919005399640023,0.0,1.0219347959816594,0.46780213672097415,Inf,0.9781371945419014,0.0008431339889399653
G6_smooth_cantor,3,5.0,0.38,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1487,0.14872341843877074,0.0,1.0434971261988653,0.4683014023392961,Inf,0.9781333960246893,0.0008431339897559632
G6_smooth_cantor,3,5.0,0.42,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1483,0.14832344510365975,0.0,1.0650838863564607,0.46886186364071547,Inf,0.9781309786400251,0.0008431339905673602
G6_smooth_cantor,3,5.0,0.46,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14783333333333334,0.14785680954603025,0.0,1.0866942873836773,0.46949787770068924,Inf,0.9781308821921719,0.000843133991378375
G6_smooth_cantor,3,5.0,0.5,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14716666666666667,0.14719018732084527,0.0,1.108330665758453,0.47025055641280317,Inf,0.9781336907939127,0.0008431339921892082
G6_smooth_cantor,3,5.0,0.54,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14636666666666667,0.14639024065062328,0.0,1.1299963600427443,0.47114894239510513,Inf,0.9781408922875704,0.0008431339929957093
G6_smooth_cantor,3,5.0,0.58,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14570000000000002,0.1457236184254383,0.0,1.1516848729832319,0.47205314013743505,Inf,0.9781565728040728,0.000843133993791649
G6_smooth_cantor,3,5.0,0.62,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14476666666666665,0.1447903473101793,0.0,1.1733944784819939,0.4729623051022625,Inf,0.9781952885249753,0.0008431339945649732
G6_smooth_cantor,3,5.0,0.66,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14303333333333335,0.14305712952469835,0.0,1.1951259783582844,0.47387732308699987,Inf,0.9782229048219898,0.000843133995350773
G6_smooth_cantor,3,5.0,0.7,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14153333333333334,0.14152389840677287,1.1903669932086711,1.2168803150298126,0.474799496304709,Inf,0.9782102614609168,0.0008431339961691982
G6_smooth_cantor,3,5.0,0.74,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.1418,0.14179054729684687,1.1952277135487779,1.2386583778887907,0.47572855386401725,Inf,0.9781786769338147,0.0008431339970049754
G6_smooth_cantor,3,5.0,0.78,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14173333333333332,0.14172388507432837,1.20007303224288,1.2604529801051858,0.4766637502000551,Inf,0.9781458032138268,0.0008431339978415366
G6_smooth_cantor,3,5.0,0.82,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14186666666666667,0.14185720951936537,1.2049054610236543,1.2822604165988947,0.477604998556141,Inf,0.9781107196809379,0.0008431339986760458
G6_smooth_cantor,3,5.0,0.86,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14193333333333333,0.14192387174188387,1.2097240062249208,1.3040753834045218,0.47855184689435565,Inf,0.9780733555998601,0.0008431339995063234
G6_smooth_cantor,3,5.0,0.9,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14193333333333333,0.14192387174188387,1.214529404740494,1.3258883091040743,0.4795040212728778,Inf,0.9780311296227856,0.0008431340003357954
G6_smooth_cantor,3,5.0,0.94,3.0,4.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.14206666666666667,0.14205719618692086,1.219317271372278,1.3476818286014873,0.48045995021098364,Inf,0.9779816276184321,0.0008431340011703431
G6_smooth_cantor,3,5.0,0.98,3.0,4.0,0.8,0.9936002984776785,1.0,1.0,1.0,-2.8666666666666667,0.14206666666666667,0.14205719618692086,1.2240666460769436,1.3693466577297664,0.48141499054267073,Inf,0.9779080549363399,0.0008431340019941524
G6_smooth_cantor,3,5.0,0.02,3.0,16.0,0.8,0.9936002984776786,1.0,1.0,1.0,-2.8666666666666667,0.6915666666666667,0.6915538964069062,0.12928883569095478,0.48,0.122609480935594,Inf,0.9999991633197686,0.6530923785983416
G6_smooth_cantor,3,5.0,0.06,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6935,0.6934871008599427,0.11676257701344414,0.44,0.12168573533550356,Inf,1.0,0.6530923785998508
G6_smooth_cantor,3,5.0,0.1,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6955000000000001,0.6954869675354977,0.10482865437022627,0.4,0.12086068447082828,Inf,1.0,0.6530923786013615
G6_smooth_cantor,3,5.0,0.14,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6981,0.6980867942137191,0.09301497934185417,0.36,0.1202407048495216,Inf,1.0,0.6530923786028717
G6_smooth_cantor,3,5.0,0.18,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7003,0.7002866475568296,0.08090173878664278,0.32,0.11977878271341075,Inf,1.0,0.6530923786043816
G6_smooth_cantor,3,5.0,0.22,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7016333333333333,0.7016198920071995,0.06797367618574134,0.28,0.11944865083507189,Inf,1.0,0.653092378605891
G6_smooth_cantor,3,5.0,0.26,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7023666666666667,0.702353176454903,0.05333258679991792,0.24,0.11923861570106854,Inf,1.0,0.6530923786074018
G6_smooth_cantor,3,5.0,0.3,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6996333333333333,0.6996200253316446,0.03466399797941217,0.2,0.119144301374682,Inf,1.0,0.6530923786089119
G6_smooth_cantor,3,5.0,0.34,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7008666666666666,0.700886607559496,0.0,0.21041337672811478,0.1191631104032418,Inf,1.0,0.6530923786104222
G6_smooth_cantor,3,5.0,0.38,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7024,0.7024198386774215,0.0,0.24471797666454587,0.11929689059837247,Inf,1.0,0.65309237861193
G6_smooth_cantor,3,5.0,0.42,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.7012666666666667,0.701286580894607,0.0,0.27902257660097596,0.11954930876293769,Inf,1.0,0.6530923786134406
G6_smooth_cantor,3,5.0,0.46,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6995333333333333,0.6995533631091261,0.0,0.3133271765374067,0.11993055725029872,Inf,1.0,0.6530923786149505
G6_smooth_cantor,3,5.0,0.5,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6976666666666667,0.6976868208786081,0.0,0.3476751402976368,0.12046522570060728,Inf,1.0,0.6530923786164609
G6_smooth_cantor,3,5.0,0.54,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6949333333333333,0.6949536697553497,0.0,0.38203467152728265,0.121177651810959,Inf,1.0,0.6530923786179725
G6_smooth_cantor,3,5.0,0.58,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6928666666666667,0.6928871408572762,0.0,0.41639420275692685,0.1220376900990161,Inf,1.0,0.6530923786194827
G6_smooth_cantor,3,5.0,0.62,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6902,0.6902206519565363,0.0,0.4507710783187918,0.12301237105794335,Inf,1.0,0.6530923786209925
G6_smooth_cantor,3,5.0,0.66,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6878,0.6878208119458703,0.0,0.4850452247772218,0.12405618820609403,Inf,0.9999871479911262,0.6530923786224958
G6_smooth_cantor,3,5.0,0.7,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6846333333333334,0.6846210252649824,0.3382376281929204,0.5177516483902658,0.1251650406205448,Inf,0.9999019293961767,0.6530923786239591
G6_smooth_cantor,3,5.0,0.74,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6825666666666667,0.6825544963669089,0.35178681147035357,0.5505023190527483,0.12631632338732704,Inf,0.9998539521389899,0.6530923786254432
G6_smooth_cantor,3,5.0,0.78,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6795666666666667,0.6795546963535765,0.37053050030585893,0.5833368058856252,0.12750692372933636,Inf,0.999813928925686,0.653092378626932
G6_smooth_cantor,3,5.0,0.82,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6766333333333333,0.6766215585627625,0.7253141933557032,0.6161918822586381,0.12873226096380866,Inf,0.9997160244303234,0.6530923786283774
G6_smooth_cantor,3,5.0,0.86,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6748333333333334,0.674821678554763,0.7340499494228219,0.649049449838065,0.1299848181974488,Inf,0.9996363850750246,0.6530923786298372
G6_smooth_cantor,3,5.0,0.9,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6729666666666667,0.6729551363242451,0.7440290007989796,0.6819499458005804,0.1312561852068845,Inf,0.9995696569050438,0.6530923786313046
G6_smooth_cantor,3,5.0,0.94,3.0,16.0,0.8,1.0,1.0,1.0,1.0,-2.8666666666666667,0.6711666666666667,0.6711552563162456,0.7563775596078735,0.7148178228691042,0.13254501915289282,Inf,0.9995050424570227,0.6530923786327753
G6_smooth_cantor,3,5.0,0.98,3.0,16.0,0.8,0.9936002984776785,1.0,1.0,1.0,-2.8666666666666667,0.6689,0.6688887407506167,0.7772852228328152,0.7475409171902374,0.13384647177380635,Inf,0.9994064492630749,0.6530923786342209
G6_smooth_cantor,3,10.0,0.02,0.5,1.0,0.8,0.7272786246536157,0.7328860114326115,0.7328860114326113,0.4953837026498895,-0.2331096723829724,0.4933666666666667,0.4933671088594094,0.7602000801218549,0.48,0.16269844208336617,Inf,0.7119814466233632,0.34639028991440296
G6_smooth_cantor,3,10.0,0.06,0.5,1.0,0.8,0.806188627585816,0.7328860114326115,0.7328860114326113,0.4953837026498895,-0.2331096723829724,0.49316666666666664,0.4931671221918539,0.7068135268612239,0.44,0.162197233786946,Inf,0.7124621382321025,0.34639029057867293
