pid,family,epsilon,h_attacked_norm,d_clean,d_attacked,x_clean,x_attacked,delta_d,delta_x,delta_r_R
eea79a8f1fc4af5d,ATTACK_W,0.0,18.26122645138192,-0.7564602498461183,-0.7564602498461183,0.7564602498461183,0.7564602498461183,0.0,0.0,0.0
af563015c6cf1529,ATTACK_W,0.0,18.277012806353667,-1.150306690201409,-1.150306690201409,1.150306690201409,1.150306690201409,0.0,0.0,0.0
dcb2d50e22585137,ATTACK_W,0.0,18.05619428613023,0.5260255110705158,0.5260255110705158,0.0,0.0,0.0,0.0,0.0
ee29e469c7f3dd15,ATTACK_W,0.0,18.146157302638585,-0.6343374817109878,-0.6343374817109878,0.6343374817109878,0.6343374817109878,0.0,0.0,0.0
17a7f20ad24b2d44,ATTACK_W,0.0,18.311698298652786,1.7055588144659055,1.7055588144659055,0.0,0.0,0.0,0.0,0.0
e29660c31276c7e5,ATTACK_W,0.0,18.707978232300935,1.5248444731167756,1.5248444731167756,0.0,0.0,0.0,0.0,0.0
b279a951d08cdd33,ATTACK_W,0.0,17.62995777788351,-0.6576689521047713,-0.6576689521047713,0.6576689521047713,0.6576689521047713,0.0,0.0,0.0
b21d1a8b4201cb67,ATTACK_W,0.0,18.421484374815517,2.4894877643555824,2.4894877643555824,0.0,0.0,0.0,0.0,0.0
51ae550b951c0430,ATTACK_W,0.0,18.56112254332387,1.8806579511302883,1.8806579511302883,0.0,0.0,0.0,0.0,0.0
47bca8324a446cb0,ATTACK_W,0.0,18.355789785379027,1.2161704731686644,1.2161704731686644,0.0,0.0,0.0,0.0,0.0
e3dfef3a6a670237,ATTACK_W,0.0,18.19692788606552,2.169976050369641,2.169976050369641,0.0,0.0,0.0,0.0,0.0
dec72e8b4e9ad10d,ATTACK_W,0.0,18.063021743396163,1.1370936199501105,1.1370936199501105,0.0,0.0,0.0,0.0,0.0
dd063840202de5c9,ATTACK_W,0.0,18.485036630063238,1.4296610770297231,1.4296610770297231,0.0,0.0,0.0,0.0,0.0
c8dcae86e53cafb7,ATTACK_W,0.0,18.15611997754167,0.8572143798960526,0.8572143798960526,0.0,0.0,0.0,0.0,0.0
f70e7dc6049c3001,ATTACK_W,0.0,18.318508379288982,1.1258760087027482,1.1258760087027482,0.0,0.0,0.0,0.0,0.0
9127886a8bae9081,ATTACK_W,0.0,17.70557618290877,1.3259593575525024,1.3259593575525024,0.0,0.0,0.0,0.0,0.0
80a90e0bd276be37,ATTACK_W,0.0,18.16826643561178,2.067036066790936,2.067036066790936,0.0,0.0,0.0,0.0,0.0
db3805d028315f78,ATTACK_W,0.0,18.069616687732072,0.37856631374677696,0.37856631374677696,0.0,0.0,0.0,0.0,0.0
3460b10bebf2647a,ATTACK_W,0.0,18.099947984073353,2.480929491940247,2.480929491940247,0.0,0.0,0.0,0.0,0.0
53a22972f03606de,ATTACK_W,0.0,18.033360832594557,-0.11489486085290018,-0.11489486085290018,0.11489486085290018,0.11489486085290018,0.0,0.0,0.0
ab43a2127a51da5a,ATTACK_W,0.0,18.31063447298616,1.392176060928932,1.392176060928932,0.0,0.0,0.0,0.0,0.0
20f6655b81efaea9,ATTACK_W,0.0,18.26878770904519,1.4407862007996057,1.4407862007996057,0.0,0.0,0.0,0.0,0.0
5395210a19759e38,ATTACK_W,0.0,18.259701280775353,1.8735630347020371,1.8735630347020371,0.0,0.0,0.0,0.0,0.0
fbe0201dd9226686,ATTACK_W,0.0,18.22647293499526,0.2690152490109342,0.2690152490109342,0.0,0.0,0.0,0.0,0.0
c7c0a9c25d7f4784,ATTACK_W,0.0,18.324369288838717,1.2703673192450893,1.2703673192450893,0.0,0.0,0.0,0.0,0.0
1607145b9e7d7377,ATTACK_W,0.0,18.10761765972556,1.057453692127751,1.057453692127751,0.0,0.0,0.0,0.0,0.0
f61ab60206745968,ATTACK_W,0.0,18.305380390703593,2.626323663853362,2.626323663853362,0.0,0.0,0.0,0.0,0.0
e0b3d685e990da9a,ATTACK_W,0.0,18.434413995053877,1.1168892629971012,1.1168892629971012,0.0,0.0,0.0,0.0,0.0
0631f520cce8dfd2,ATTACK_W,0.0,18.182464748404207,1.4583494438835447,1.4583494438835447,0.0,0.0,0.0,0.0,0.0
cf6190ebc2628e6e,ATTACK_W,0.0,17.643762376942988,1.483885833584115,1.483885833584115,0.0,0.0,0.0,0.0,0.0
8aee01ff03644e63,ATTACK_W,0.0,17.937425524476446,0.5488062580542953,0.5488062580542953,0.0,0.0,0.0,0.0,0.0
9e428306fc4b3f3a,ATTACK_W,0.0,17.853990338713977,-1.3114288960153337,-1.3114288960153337,1.3114288960153337,1.3114288960153337,0.0,0.0,0.0
3ed7380468732e2b,ATTACK_W,0.0,18.117479648887628,1.7148041639060307,1.7148041639060307,0.0,0.0,0.0,0.0,0.0
11e64cc2e8c41607,ATTACK_W,0.0,18.32854364886803,1.1106798888560314,1.1106798888560314,0.0,0.0,0.0,0.0,0.0
06770e487b22f95c,ATTACK_W,0.0,18.41680880299981,1.7243841389973527,1.7243841389973527,0.0,0.0,0.0,0.0,0.0
cc2328172c41adeb,ATTACK_W,0.0,18.303092761912858,1.2325534114383867,1.2325534114383867,0.0,0.0,0.0,0.0,0.0
a02c6ba0e2b0ece6,ATTACK_W,0.0,18.53659304935167,2.324640746175904,2.324640746175904,0.0,0.0,0.0,0.0,0.0
2ab1a439c7577cf8,ATTACK_W,0.0,18.386694199630575,1.0530202449847277,1.0530202449847277,0.0,0.0,0.0,0.0,0.0
00184f88d3c9276d,ATTACK_W,0.0,17.973537137642612,-0.4121829098519032,-0.4121829098519032,0.4121829098519032,0.4121829098519032,0.0,0.0,0.0
03e456a2793bf05d,ATTACK_W,0.0,18.033999515984593,1.4638442957462903,1.4638442957462903,0.0,0.0,0.0,0.0,0.0
a4f478ea8ab2cd24,ATTACK_W,0.0,18.82940802220235,1.4040265856550982,1.4040265856550982,0.0,0.0,0.0,0.0,0.0
b61c366c1063c29e,ATTACK_W,0.0,18.57960122519787,3.0710443385342043,3.0710443385342043,0.0,0.0,0.0,0.0,0.0
c8d65f9fea13c0d7,ATTACK_W,0.0,18.539339413098052,1.8079488426390395,1.8079488426390395,0.0,0.0,0.0,0.0,0.0
a3fdb5d86d0da7eb,ATTACK_W,0.0,17.87859051608207,0.6521475189973527,0.6521475189973527,0.0,0.0,0.0,0.0,0.0
8f2e8e5fdb14ddef,ATTACK_W,0.0,18.257381011007304,2.3532513954917493,2.3532513954917493,0.0,0.0,0.0,0.0,0.0
